codigo_uc;nome_uc;categoria_manejo;area_ha;grupo;ano;grupo_norm
253.0;RESERVA EXTRATIVISTA DE CANAVIEIRAS;Reserva Extrativista;100687.0;Uso Sustentável;2025;US
254.0;RESERVA EXTRATIVISTA MARINHA DE SOURE;Reserva Extrativista;29579.0;Uso Sustentável;2025;US
255.0;RESERVA EXTRATIVISTA MARINHA DO PIRAJUBAÉ;Reserva Extrativista;1687.0;Uso Sustentável;2025;US
263.0;ESTAÇÃO ECOLÓGICA DA GUANABARA;Estação Ecológica;1936.0;Proteção Integral;2025;PI
269.0;FLORESTA NACIONAL DO IBURA;Floresta;144.0;Uso Sustentável;2025;US
273.0;RESERVA EXTRATIVISTA ARIÓCA PRUANÃ;Reserva Extrativista;83819.0;Uso Sustentável;2025;US
279.0;RESERVA EXTRATIVISTA DE CURURUPU;Reserva Extrativista;186055.0;Uso Sustentável;2025;US
282.0;RESERVA EXTRATIVISTA TERRA GRANDE-PRACUÚBA;Reserva Extrativista;194859.0;Uso Sustentável;2025;US
288.0;RESERVA EXTRATIVISTA GURUPÁ-MELGAÇO;Reserva Extrativista;145561.0;Uso Sustentável;2025;US
1.045;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO DO JACU;Reserva Particular do Patrimônio Natural;2.0;Uso Sustentável;2025;US
1.053;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MORRO DO CURUSSU MIRIM;Reserva Particular do Patrimônio Natural;23.0;Uso Sustentável;2025;US
1.065;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA RIZZIERI;Reserva Particular do Patrimônio Natural;13.0;Uso Sustentável;2025;US
1.07;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TOQUE TOQUE PEQUENO;Reserva Particular do Patrimônio Natural;3.0;Uso Sustentável;2025;US
1.075;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CARBOCLORO S/A;Reserva Particular do Patrimônio Natural;1.0;Uso Sustentável;2025;US
1.082;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NORMANDO TEDESCO;Reserva Particular do Patrimônio Natural;4.0;Uso Sustentável;2025;US
1.083;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PALMITAL;Reserva Particular do Patrimônio Natural;591.0;Uso Sustentável;2025;US
1.084;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA NATURAL MENINO DEUS;Reserva Particular do Patrimônio Natural;16.0;Uso Sustentável;2025;US
1.094;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MORRO DA PALHA;Reserva Particular do Patrimônio Natural;7.0;Uso Sustentável;2025;US
1.095;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MORRO DAS ARANHAS;Reserva Particular do Patrimônio Natural;44.0;Uso Sustentável;2025;US
1.097;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAETEZAL;Reserva Particular do Patrimônio Natural;4582.0;Uso Sustentável;2025;US
1.1;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DO GUAXINIM;Reserva Particular do Patrimônio Natural;26.0;Uso Sustentável;2025;US
1.101;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSARIM;Reserva Particular do Patrimônio Natural;228.0;Uso Sustentável;2025;US
1.103;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO CAPÃO GRANDE;Reserva Particular do Patrimônio Natural;9.0;Uso Sustentável;2025;US
1.106;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO DO ROBALO;Reserva Particular do Patrimônio Natural;10.0;Uso Sustentável;2025;US
1.113;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA PARTICULAR PROFESSOR DELMAR HARRY DOS REIS;Reserva Particular do Patrimônio Natural;10.0;Uso Sustentável;2025;US
1.114;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAPUCAIA;Reserva Particular do Patrimônio Natural;18.0;Uso Sustentável;2025;US
1.121;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTAL DA BARRA;Reserva Particular do Patrimônio Natural;65.0;Uso Sustentável;2025;US
1.122;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CHACARA SANANDUVA;Reserva Particular do Patrimônio Natural;3.0;Uso Sustentável;2025;US
1.124;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA SANTA RITA;Reserva Particular do Patrimônio Natural;336.0;Uso Sustentável;2025;US
1.125;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FARROUPILHA;Reserva Particular do Patrimônio Natural;10.0;Uso Sustentável;2025;US
1.137;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA ESTRELA;Reserva Particular do Patrimônio Natural;2039.0;Uso Sustentável;2025;US
1.142;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GLEBA O SAQUINHO DE ITAPIRAPUÁ;Reserva Particular do Patrimônio Natural;4.0;Uso Sustentável;2025;US
1.143;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA IZABEL;Reserva Particular do Patrimônio Natural;522.0;Uso Sustentável;2025;US
1.146;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA METODISTA ANA GONZAGA - CEMAG;Reserva Particular do Patrimônio Natural;73.0;Uso Sustentável;2025;US
1.148;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATO GROSSO;Reserva Particular do Patrimônio Natural;26.0;Uso Sustentável;2025;US
1.149;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL QUERÊNCIA;Reserva Particular do Patrimônio Natural;6.0;Uso Sustentável;2025;US
1.153;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO ANGABA;Reserva Particular do Patrimônio Natural;29.0;Uso Sustentável;2025;US
1.155;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CÓRREGO DA LUZ;Reserva Particular do Patrimônio Natural;20.0;Uso Sustentável;2025;US
1.156;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CACHOEIRINHA;Reserva Particular do Patrimônio Natural;650.0;Uso Sustentável;2025;US
1.16;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL EL NAGUAL;Reserva Particular do Patrimônio Natural;17.0;Uso Sustentável;2025;US
1.161;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÉU DO MAR;Reserva Particular do Patrimônio Natural;3.0;Uso Sustentável;2025;US
1.168;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA PORANGABA;Reserva Particular do Patrimônio Natural;9.0;Uso Sustentável;2025;US
1.173;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO PORANGA;Reserva Particular do Patrimônio Natural;34.0;Uso Sustentável;2025;US
1.175;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO GRANJA SÃO JORGE;Reserva Particular do Patrimônio Natural;3.0;Uso Sustentável;2025;US
1.179;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CEC/TINGUÁ;Reserva Particular do Patrimônio Natural;16.0;Uso Sustentável;2025;US
1.182;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMAVERA I;Reserva Particular do Patrimônio Natural;500.0;Uso Sustentável;2025;US
1.184;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SALTO MORATO;Reserva Particular do Patrimônio Natural;818.0;Uso Sustentável;2025;US
1.189;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO DO BANANAL;Reserva Particular do Patrimônio Natural;29.0;Uso Sustentável;2025;US
1.201;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NOSSA SENHORA DO OITEIRO DE MARACAÍPE;Reserva Particular do Patrimônio Natural;75.0;Uso Sustentável;2025;US
1.206;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ENGENHO GARGAÚ;Reserva Particular do Patrimônio Natural;1036.0;Uso Sustentável;2025;US
1.213;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SUMAÚMA;Reserva Particular do Patrimônio Natural;6.0;Uso Sustentável;2025;US
1.239;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA HELENA;Reserva Particular do Patrimônio Natural;22.0;Uso Sustentável;2025;US
1.316;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AMOREIRA;Reserva Particular do Patrimônio Natural;347.0;Uso Sustentável;2025;US
1.319;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ILHA DO CAJU;Reserva Particular do Patrimônio Natural;101.0;Uso Sustentável;2025;US
1.32;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BOA ESPERANÇA;Reserva Particular do Patrimônio Natural;75.0;Uso Sustentável;2025;US
1.322;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA PEDREIRAS;Reserva Particular do Patrimônio Natural;38.0;Uso Sustentável;2025;US
1.323;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO JAQUAREMA;Reserva Particular do Patrimônio Natural;8.0;Uso Sustentável;2025;US
1.324;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JAGUAREMA;Reserva Particular do Patrimônio Natural;3.0;Uso Sustentável;2025;US
1.371;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SAYONARA;Reserva Particular do Patrimônio Natural;28.0;Uso Sustentável;2025;US
1.379;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO AMEIXAS - POÇO VELHO;Reserva Particular do Patrimônio Natural;460.0;Uso Sustentável;2025;US
1.384;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MERCÊS SABIAQUABA E NAZÁRIO;Reserva Particular do Patrimônio Natural;52.0;Uso Sustentável;2025;US
1.394;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA LONTRA/SAUDADE;Reserva Particular do Patrimônio Natural;1377.0;Uso Sustentável;2025;US
1.401;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA AVAÍ;Reserva Particular do Patrimônio Natural;464.0;Uso Sustentável;2025;US
1.403;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO CAPITÃO;Reserva Particular do Patrimônio Natural;385.0;Uso Sustentável;2025;US
1.404;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAJUEIRO;Reserva Particular do Patrimônio Natural;374.0;Uso Sustentável;2025;US
1.405;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DUNAS DE SANTO ANTÔNIO;Reserva Particular do Patrimônio Natural;363.0;Uso Sustentável;2025;US
1.406;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA PENINHA;Reserva Particular do Patrimônio Natural;346.0;Uso Sustentável;2025;US
1.407;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO JOQUIM DA CABONHA APA I E APA II;Reserva Particular do Patrimônio Natural;257.0;Uso Sustentável;2025;US
1.409;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PANEMA;Reserva Particular do Patrimônio Natural;213.0;Uso Sustentável;2025;US
1.412;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SALTO APEPIQUE;Reserva Particular do Patrimônio Natural;117.0;Uso Sustentável;2025;US
1.413;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARAÇARI;Reserva Particular do Patrimônio Natural;109.0;Uso Sustentável;2025;US
1.416;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ÁGUA BRANCA;Reserva Particular do Patrimônio Natural;97.0;Uso Sustentável;2025;US
1.418;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA COQUEIROS;Reserva Particular do Patrimônio Natural;87.0;Uso Sustentável;2025;US
1.419;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ECOPARQUE DE UNA;Reserva Particular do Patrimônio Natural;82.0;Uso Sustentável;2025;US
1.42;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DAS DUNAS;Reserva Particular do Patrimônio Natural;79.0;Uso Sustentável;2025;US
1.425;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARARAUNA;Reserva Particular do Patrimônio Natural;39.0;Uso Sustentável;2025;US
1.426;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAGOA DO PEIXE;Reserva Particular do Patrimônio Natural;31.0;Uso Sustentável;2025;US
1.427;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JUERANA;Reserva Particular do Patrimônio Natural;27.0;Uso Sustentável;2025;US
1.428;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PARAÍSO;Reserva Particular do Patrimônio Natural;26.0;Uso Sustentável;2025;US
1.429;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO JOÃO;Reserva Particular do Patrimônio Natural;25.0;Uso Sustentável;2025;US
1.43;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DO SABIÁ;Reserva Particular do Patrimônio Natural;22.0;Uso Sustentável;2025;US
1.431;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CARROULA;Reserva Particular do Patrimônio Natural;15.0;Uso Sustentável;2025;US
1.432;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AGDA;Reserva Particular do Patrimônio Natural;13.0;Uso Sustentável;2025;US
1.433;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MÃE DA MATA;Reserva Particular do Patrimônio Natural;13.0;Uso Sustentável;2025;US
1.434;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARTE VERDE;Reserva Particular do Patrimônio Natural;10.0;Uso Sustentável;2025;US
1.435;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DA MATA ATLÂNTICA DA MANONA;Reserva Particular do Patrimônio Natural;7.0;Uso Sustentável;2025;US
1.438;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SOSSEGO;Reserva Particular do Patrimônio Natural;5.0;Uso Sustentável;2025;US
1.441;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RETIRO PARAÍSO;Reserva Particular do Patrimônio Natural;47.0;Uso Sustentável;2025;US
1.443;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LOTE URBANO;Reserva Particular do Patrimônio Natural;17.0;Uso Sustentável;2025;US
1.444;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALDEIA EKINOX;Reserva Particular do Patrimônio Natural;11.0;Uso Sustentável;2025;US
1.46;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SANTA TEREZA;Reserva Particular do Patrimônio Natural;99.0;Uso Sustentável;2025;US
1.461;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LULA LOBO I;Reserva Particular do Patrimônio Natural;67.0;Uso Sustentável;2025;US
1.462;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO PEDRO;Reserva Particular do Patrimônio Natural;49.0;Uso Sustentável;2025;US
1.464;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ROSA DO SOL;Reserva Particular do Patrimônio Natural;15.0;Uso Sustentável;2025;US
1.518;RESERVA EXTRATIVISTA DO RIO CAJARI;Reserva Extrativista;532397.0;Uso Sustentável;2025;US
1.52;RESERVA EXTRATIVISTA DO QUILOMBO FLEXAL;Reserva Extrativista;9338.0;Uso Sustentável;2025;US
1.563;RESERVA EXTRATIVISTA ACAÚ-GOIANA;Reserva Extrativista;6709.0;Uso Sustentável;2025;US
1.808;RESERVA EXTRATIVISTA DE CASSURUBÁ;Reserva Extrativista;100571.0;Uso Sustentável;2025;US
1.809;RESERVA EXTRATIVISTA PRAINHA DO CANTO VERDE;Reserva Extrativista;29805.0;Uso Sustentável;2025;US
1.813;REFÚGIO DE VIDA SILVESTRE DO RIO DOS FRADES;Refúgio de Vida Silvestre;971.0;Proteção Integral;2025;PI
1.88;REFÚGIO DE VIDA SILVESTRE DE UNA;Refúgio de Vida Silvestre;23262.0;Proteção Integral;2025;PI
1.909;PARQUE NACIONAL DA SERRA DAS LONTRAS;Parque;11344.0;Proteção Integral;2025;PI
1.911;REFÚGIO DE VIDA SILVESTRE DE SANTA CRUZ;Refúgio de Vida Silvestre;17750.0;Proteção Integral;2025;PI
1.912;ÁREA DE PROTEÇÃO AMBIENTAL COSTA DAS ALGAS;Área de Proteção Ambiental;114957.0;Uso Sustentável;2025;US
2.07;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOA UNIÃO;Reserva Particular do Patrimônio Natural;113.0;Uso Sustentável;2025;US
2.071;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOM SOSSEGO II;Reserva Particular do Patrimônio Natural;54.0;Uso Sustentável;2025;US
2.072;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOM SOSSEGO III;Reserva Particular do Patrimônio Natural;26.0;Uso Sustentável;2025;US
2.077;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAHY;Reserva Particular do Patrimônio Natural;496.0;Uso Sustentável;2025;US
2.081;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAPÃO REDONDO;Reserva Particular do Patrimônio Natural;14.0;Uso Sustentável;2025;US
2.087;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CURIÓ;Reserva Particular do Patrimônio Natural;13.0;Uso Sustentável;2025;US
2.095;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DO CAJU;Reserva Particular do Patrimônio Natural;762.0;Uso Sustentável;2025;US
2.096;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PEREIRA;Reserva Particular do Patrimônio Natural;216.0;Uso Sustentável;2025;US
2.097;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DONA BENTA E SEU CABOCLO;Reserva Particular do Patrimônio Natural;24.0;Uso Sustentável;2025;US
2.101;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTAÇÃO VERACEL;Reserva Particular do Patrimônio Natural;6004.0;Uso Sustentável;2025;US
2.107;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DO TANGUÁ;Reserva Particular do Patrimônio Natural;118.0;Uso Sustentável;2025;US
2.115;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLOR DO NORTE I;Reserva Particular do Patrimônio Natural;304.0;Uso Sustentável;2025;US
2.116;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLOR DO NORTE II;Reserva Particular do Patrimônio Natural;171.0;Uso Sustentável;2025;US
2.119;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL HELICO;Reserva Particular do Patrimônio Natural;63.0;Uso Sustentável;2025;US
2.124;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JACUBA VELHA;Reserva Particular do Patrimônio Natural;84.0;Uso Sustentável;2025;US
2.129;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL KLAGESI;Reserva Particular do Patrimônio Natural;23.0;Uso Sustentável;2025;US
2.134;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA 01 (BOM JARDIM) E MATA 02,03 E 04 (TAPERA);Reserva Particular do Patrimônio Natural;297.0;Uso Sustentável;2025;US
2.135;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA 01 E 02 (MARINHEIRO) E MATA 03 (PEDRA DA URÇA);Reserva Particular do Patrimônio Natural;174.0;Uso Sustentável;2025;US
2.137;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO PROFESSOR BAPTISTA;Reserva Particular do Patrimônio Natural;9.0;Uso Sustentável;2025;US
2.139;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATUMBO;Reserva Particular do Patrimônio Natural;31.0;Uso Sustentável;2025;US
2.145;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO-DE-FOGO-RENDADO;Reserva Particular do Patrimônio Natural;104.0;Uso Sustentável;2025;US
2.147;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OURO VERDE;Reserva Particular do Patrimônio Natural;215.0;Uso Sustentável;2025;US
2.152;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PERNA DO PIRATA;Reserva Particular do Patrimônio Natural;19.0;Uso Sustentável;2025;US
2.153;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL CURUPIRA;Reserva Particular do Patrimônio Natural;49.0;Uso Sustentável;2025;US
2.157;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMAVERA;Reserva Particular do Patrimônio Natural;498.0;Uso Sustentável;2025;US
2.162;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CAPITÃO;Reserva Particular do Patrimônio Natural;653.0;Uso Sustentável;2025;US
2.182;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MARIA VICENTINI LOPES;Reserva Particular do Patrimônio Natural;392.0;Uso Sustentável;2025;US
2.187;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SÃO JOSÉ;Reserva Particular do Patrimônio Natural;77.0;Uso Sustentável;2025;US
2.19;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA TERRAVISTA I;Reserva Particular do Patrimônio Natural;228.0;Uso Sustentável;2025;US
2.191;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA TERRAVISTA II;Reserva Particular do Patrimônio Natural;144.0;Uso Sustentável;2025;US
2.194;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIACHO DAS PEDRAS;Reserva Particular do Patrimônio Natural;397.0;Uso Sustentável;2025;US
2.196;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL I;Reserva Particular do Patrimônio Natural;89.0;Uso Sustentável;2025;US
2.197;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL II;Reserva Particular do Patrimônio Natural;401.0;Uso Sustentável;2025;US
2.198;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL III;Reserva Particular do Patrimônio Natural;357.0;Uso Sustentável;2025;US
2.199;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL IV;Reserva Particular do Patrimônio Natural;75.0;Uso Sustentável;2025;US
2.2;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL V;Reserva Particular do Patrimônio Natural;54.0;Uso Sustentável;2025;US
2.202;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO JARDIM;Reserva Particular do Patrimônio Natural;7.0;Uso Sustentável;2025;US
2.207;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA I;Reserva Particular do Patrimônio Natural;97.0;Uso Sustentável;2025;US
2.208;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA II;Reserva Particular do Patrimônio Natural;159.0;Uso Sustentável;2025;US
2.209;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA III;Reserva Particular do Patrimônio Natural;160.0;Uso Sustentável;2025;US
2.215;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO SUMIDOURO E SÍTIO PEITO DE POMBA;Reserva Particular do Patrimônio Natural;43.0;Uso Sustentável;2025;US
2.221;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRÊS MORROS;Reserva Particular do Patrimônio Natural;508.0;Uso Sustentável;2025;US
2.223;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRIÂNGULO;Reserva Particular do Patrimônio Natural;57.0;Uso Sustentável;2025;US
2.225;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TUIM;Reserva Particular do Patrimônio Natural;96.0;Uso Sustentável;2025;US
2.31;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BARRA DO SANA;Reserva Particular do Patrimônio Natural;162.0;Uso Sustentável;2025;US
2.311;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA SEBUÍ;Reserva Particular do Patrimônio Natural;401.0;Uso Sustentável;2025;US
2.633;PARQUE NACIONAL DA FURNA FEIA;Parque;8559.0;Proteção Integral;2025;PI
2.634;RESERVA BIOLÓGICA BOM JESUS;Reserva Biológica;34179.0;Proteção Integral;2025;PI
2.702;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GRACIOSA;Reserva Particular do Patrimônio Natural;17.0;Uso Sustentável;2025;US
2.705;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MORRO GRANDE;Reserva Particular do Patrimônio Natural;191.0;Uso Sustentável;2025;US
2.716;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSARIM II;Reserva Particular do Patrimônio Natural;67.0;Uso Sustentável;2025;US
2.74;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAGOA ENCANTADA DO MORRO DA LUCRÉCIA;Reserva Particular do Patrimônio Natural;11.0;Uso Sustentável;2025;US
2.874;PARQUE NACIONAL MARINHO DAS ILHAS DOS CURRAIS;Parque;1360.0;Proteção Integral;2025;PI
3.066;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO GUIGO;Reserva Particular do Patrimônio Natural;37.0;Uso Sustentável;2025;US
3.067;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUANANDI;Reserva Particular do Patrimônio Natural;15.0;Uso Sustentável;2025;US
3.068;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DA BARRA;Reserva Particular do Patrimônio Natural;144.0;Uso Sustentável;2025;US
3.076;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTO DO SENHOR;Reserva Particular do Patrimônio Natural;8.0;Uso Sustentável;2025;US
3.08;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ILHA ENCANTADA;Reserva Particular do Patrimônio Natural;19.0;Uso Sustentável;2025;US
3.087;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRATA;Reserva Particular do Patrimônio Natural;90.0;Uso Sustentável;2025;US
3.132;RESERVA EXTRATIVISTA MARINHA MOCAPAJUBA;Reserva Extrativista;21028.0;Uso Sustentável;2025;US
3.133;RESERVA EXTRATIVISTA MARINHA MESTRE LUCINDO;Reserva Extrativista;26466.0;Uso Sustentável;2025;US
3.134;RESERVA EXTRATIVISTA MARINHA CUINARANA;Reserva Extrativista;11036.0;Uso Sustentável;2025;US
3.137;PARQUE NACIONAL GUARICANA;Parque;49287.0;Proteção Integral;2025;PI
3.432;REFÚGIO DE VIDA SILVESTRE DO ARQUIPÉLAGO DE ALCATRAZES;Refúgio de Vida Silvestre;67472.0;Proteção Integral;2025;PI
3.633;ÁREA DE PROTEÇÃO AMBIENTAL DO ARQUIPÉLAGO DE TRINDADE E MARTIM VAZ;Área de Proteção Ambiental;40385374.0;Uso Sustentável;2025;US
3.642;MONUMENTO NATURAL DAS ILHAS DE TRINDADE E MARTIM VAZ E DO MONTE COLÚMBIA;Monumento Natural;6768055.0;Proteção Integral;2025;PI
3.643;ÁREA DE PROTEÇÃO AMBIENTAL DO ARQUIPÉLAGO DE SÃO PEDRO E SÃO PAULO;Área de Proteção Ambiental;38413271.0;Uso Sustentável;2025;US
3.644;MONUMENTO NATURAL DO ARQUIPÉLAGO DE SÃO PEDRO E SÃO PAULO;Monumento Natural;4719266.0;Proteção Integral;2025;PI
3.651;RESERVA EXTRATIVISTA ITAPETININGA;Reserva Extrativista;16294.0;Uso Sustentável;2025;US
3.653;RESERVA EXTRATIVISTA DA BAÍA DO TUBARÃO;Reserva Extrativista;223933.0;Uso Sustentável;2025;US
3.654;RESERVA EXTRATIVISTA ARAPIRANGA-TROMAÍ;Reserva Extrativista;186939.0;Uso Sustentável;2025;US
