ID_UC,Código UC,Informações Gerais,Nome da UC,Esfera Administrativa,Categoria de Manejo,Categoria IUCN,UF,Ano de Criação,Ano do ato legal mais recente,Ato Legal de Criação,Outros atos legais,Municípios Abrangidos,Plano de Manejo,Conselho Gestor,Órgão Gestor,"Fonte da Área: (1 = SHP, 0 = Ato legal)",Área soma biomas,Área soma Biomas Continental,Área Ato Legal de Criação,Bioma Área (ha),Amazônia,Caatinga,Cerrado,Mata Atlântica,Pampa,Pantanal,Área Marinha,Bioma declarado,Grupo,PI,US,Recortes (ha),Mar Territorial,Município Costeiro,Município Costeiro + Área Marinha,Programa/Projeto,Sítios do Patrimônio Mundial,Sítios Ramsar,Mosaico,Reserva da Biosfera,Qualidade dos dados georreferenciados,Data da última certificação dos dados pelo Órgão Gestor
3739,0240.15.3739,,PARQUE NATURAL MUNICIPAL DE CASTANHAL/PARÁ,Municipal,Parque,Category II,PA,2018,2018,Lei orgânica 020/2018 de 30/05/2018,Sem informação.,CASTANHAL (PA),Não,Sim,SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE CASTANHAL - PA,0,15,15,15.25,,15,0,0,0,0,0,0,Amazônia,Proteção Integral,1,0,,0,1,1,,,,,,Polígono é uma estimativa dos limites da UC,"sexta-feira, 18 de março de 2022"
2939,0240.32.2939,,PARQUE NATURAL MUNICIPAL MORRO DA PESCARIA,Municipal,Parque,Category II,ES,2007,2007,Lei ordinária 2790 de 19/12/2007,Sem informação.,GUARAPARI (ES),Não,Não,SECRETARIA MUNICIPAL DE MEIO AMBIENTE E AGRICULTURA DE GUARAPARI - ES,0,127,127,127.17,,0,0,0,127,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"segunda-feira, 21 de março de 2022"
2028,0240.33.2028,,ÁREA DE PROTEÇÃO AMBIENTAL DO ARQUIPELAGO DE SANTANA,Municipal,Área de Proteção Ambiental,Category V,RJ,1989,2011,Lei ordinária 1.216/1989 de 15/09/1989,Revisão dos limites: Decreto 018/2011 de 21/02/2011,MACAÉ (RJ),Não,Não,SECRETARIA MUNICIPAL DE AMBIENTE E SUSTENTABILIDADE DE MACAÉ - RJ,0,47319,0,47319.44,,0,0,0,0,0,0,47319,Área Marinha,Uso Sustentável,0,1,,1,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quinta-feira, 31 de março de 2022"
2035,0240.33.2035,,PARQUE NATURAL MUNICIPAL ATALAIA GUALTER CORRÊA DE FARIA,Municipal,Parque,Category II,RJ,1995,2004,Lei ordinária 1.596/1995 de 27/05/1995,Alteração de nome: Lei ordinária 2.563/2004 de 20/12/2004,MACAÉ (RJ),Sim,Sim,SECRETARIA MUNICIPAL DE AMBIENTE E SUSTENTABILIDADE DE MACAÉ - RJ,0,704,704,235,,0,0,0,704,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,Mosaico Mico-Leão-Dourado,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"terça-feira, 4 de julho de 2023"
2036,0240.33.2036,,PARQUE NATURAL MUNICIPAL DO ESTUÁRIO DO RIO MACAÉ,Municipal,Parque,Category II,RJ,2008,2008,Lei ordinária 3.146/2008 de 18/12/2008,Sem informação.,MACAÉ (RJ),Não,Não,SECRETARIA MUNICIPAL DE AMBIENTE E SUSTENTABILIDADE DE MACAÉ - RJ,0,128,128,127.82,,0,0,0,128,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 29 de abril de 2011"
2047,0240.33.2047,,ÀREA DE PROTEÇÃO AMBIENTAL DO SANA,Municipal,Área de Proteção Ambiental,Category V,RJ,2001,2001,Lei ordinária 2.172/2001 de 30/11/2001,Sem informação.,MACAÉ (RJ),Não,Sim,SECRETARIA MUNICIPAL DE AMBIENTE E SUSTENTABILIDADE DE MACAÉ - RJ,0,11000,11000,11000,,0,0,0,11000,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"quinta-feira, 3 de março de 2011"
3553,0240.33.3553,,PARQUE NATURAL MUNICIPAL DA RESTINGA DO BARRETO,Municipal,Parque,Category II,RJ,2016,2016,Decreto 139 de 30/11/2016,Sem informação.,MACAÉ (RJ),Não,Sim,SECRETARIA MUNICIPAL DE AMBIENTE E SUSTENTABILIDADE DE MACAÉ - RJ,1,33.26423608,33.26423608,31.7,,0,0,0,33.26423608,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quarta-feira, 18 de março de 2020"
2789,0250.33.2789,,PARQUE NATURAL MUNICIPAL BARÃO DE MAUÁ,Municipal,Parque,Category II,RJ,2012,2012,Decreto 2795/2012 de 19/10/2012,Sem informação.,MAGÉ (RJ),Não,Não,SECRETARIA MUNICIPAL DE TURISMO E MEIO AMBIENTE DE MAGÉ - RJ,1,115.7052301,24.5654692,116.8,,0,0,0,24.5654692,0,0,91.13976091,Área Marinha,Proteção Integral,1,0,,1,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"terça-feira, 15 de maio de 2018"
2801,0250.33.2801,,ÁREA DE PROTEÇÃO AMBIENTAL SURUÍ,Municipal,Área de Proteção Ambiental,Category V,RJ,2007,2007,Decreto 2300/2007 de 22/05/2007,Sem informação.,MAGÉ (RJ),Não,Não,SECRETARIA MUNICIPAL DE TURISMO E MEIO AMBIENTE DE MAGÉ - RJ,0,14146,14146,14146,,0,0,0,14146,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,1,1,1,Projeto Mata Atlântica,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quarta-feira, 27 de abril de 2011"
4562,0253.16.4562,,ÁREA DE PROTEÇÃO AMBIENTAL DO CARMO,Municipal,Área de Proteção Ambiental,Category V,AP,2021,2021,Decreto Decreto nº 109 de 05 de maio de 2021 de 05/05/2021,Sem informação.,ITAUBAL (AP),Sim,Sim,FUNDO MUNICIPAL DE MEIO AMBIENTE DE ITAUBAL - AP,1,5.375345931,5.375345931,0.56,,5.375345931,0,0,0,0,0,0,Amazônia,Uso Sustentável,0,1,,0,1,1,,,,,,Polígono corresponde ao memorial descritivo,"quarta-feira, 26 de setembro de 2007"
3270,0270.33.3270,,REFÚGIO DE VIDA SILVESTRE MUNICIPAL DAS SERRAS DE MARICÁ,Municipal,Refúgio de Vida Silvestre,Category III,RJ,2011,2011,Lei ordinária 2368 de 16/05/2011,Sem informação.,MARICÁ (RJ),Sim,Não,SUBSECRETARIA DE MEIO AMBIENTE DE MARICÁ - RJ,1,8955.320783,8932.066005,8938.27,,0,0,0,8932.066005,0,0,23.25477869,Mata Atlântica,Proteção Integral,1,0,,1,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quinta-feira, 29 de novembro de 2007"
3484,0270.33.3484,,MONUMENTO NATURAL MUNICIPAL DA PEDRA DE ITAOCAIA,Municipal,Monumento Natural,Category III,RJ,2010,2010,Lei ordinária 2326 de 16/04/2010,Sem informação.,MARICÁ (RJ),Sim,Não,SUBSECRETARIA DE MEIO AMBIENTE DE MARICÁ - RJ,1,119.8079359,119.8079359,109.39,,0,0,0,119.8079359,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quinta-feira, 3 de fevereiro de 2011"
3502,0270.33.3502,,MONUMENTO NATURAL MUNICIPAL DA PEDRA DE INOÃ,Municipal,Monumento Natural,Category III,RJ,2011,2011,Portaria 2369 de 16/05/2011,Sem informação.,MARICÁ (RJ),Sim,Não,SUBSECRETARIA DE MEIO AMBIENTE DE MARICÁ - RJ,1,226.7645943,226.7645943,181.61,,0,0,0,226.7645943,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 21 de agosto de 2009"
3503,0270.33.3503,,ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DAS SERRAS DE MARICÁ,Municipal,Área de Proteção Ambiental,Category V,RJ,2011,2011,Lei ordinária 2368 de 16/05/2011,Sem informação.,MARICÁ (RJ),Sim,Não,SUBSECRETARIA DE MEIO AMBIENTE DE MARICÁ - RJ,1,2652.275258,2652.275258,3378.7,,0,0,0,2652.275258,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 21 de agosto de 2009"
2054,0320.32.2054,,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DO DEGREDO,Municipal,Área de Relevante Interesse Ecológico,Category IV,ES,2002,2002,Lei ordinária 2322 de 05/12/2002,Sem informação.,LINHARES (ES),Não,Não,SECRETARIA MUNICIPAL DE MEIO AMBIENTE E RECURSOS HIDRICOS NATURAIS DE LINHARES - ES,1,2357.109801,2354.7636,2459.53,,0,0,0,2354.7636,0,0,2.346201151,Mata Atlântica,Uso Sustentável,0,1,,1,1,1,,,,Mosaico da Foz do Rio doce,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
3156,0330.33.3156,,PARQUE NATURAL MUNICIPAL DE NITERÓI,Municipal,Parque,Category II,RJ,2016,2020,Decreto 11744 de 23/10/2014,Retificação: Outros 11744 de 11/06/2016 - Revisão dos limites: Lei ordinária 3543/2020 de 30/09/2020,NITERÓI (RJ),Sim,Sim,"SECRETARIA DE MEIO AMBIENTE, RECURSOS HÍDRICOS E SUSTENTABILIDADE DE NITERÓI - RJ",1,895.6661586,862.6111401,1635.87,,0,0,0,862.6111401,0,0,33.05501855,Mata Atlântica,Proteção Integral,1,0,,1,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
3169,0330.33.3169,,ÁREA DE PROTEÇÃO AMBIENTAL DOS MORROS DA GUANABARA,Municipal,Área de Proteção Ambiental,Category V,RJ,2014,2022,Decreto 11744/2014 de 23/10/2014,Alteração de nome: Decreto 14637/2022 de 28/12/2022,NITERÓI (RJ),Sim,Sim,"SECRETARIA DE MEIO AMBIENTE, RECURSOS HÍDRICOS E SUSTENTABILIDADE DE NITERÓI - RJ",1,526.4868735,525.8358021,511.77,,0,0,0,525.8358021,0,0,0.65107145,Mata Atlântica,Uso Sustentável,0,1,,1,1,1,,,,,,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
3968,0330.33.3968,,PARQUE NATURAL MUNICIPAL DA ÁGUA ESCONDIDA,Municipal,Parque,Category II,RJ,2008,2020,Lei ordinária 2621 de 19/12/2008,Recategorização: Lei ordinária Lei N° 3560/2020 de 18/12/2020,NITERÓI (RJ),Não,Sim,"SECRETARIA DE MEIO AMBIENTE, RECURSOS HÍDRICOS E SUSTENTABILIDADE DE NITERÓI - RJ",1,62.31392217,62.31392217,51,,0,0,0,62.31392217,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
4348,0330.33.4348,,PARQUE NATURAL MUNICIPAL FLORESTA DO BALDEADOR,Municipal,Parque,Category II,RJ,2021,2022,Lei ordinária 3639/2021 de 08/10/2021,Retificação: Lei ordinária 3639/2021 de 26/05/2022,NITERÓI (RJ),Não,Sim,"SECRETARIA DE MEIO AMBIENTE, RECURSOS HÍDRICOS E SUSTENTABILIDADE DE NITERÓI - RJ",1,69.9359609,69.9359609,70,,0,0,0,69.9359609,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
2879,0332.32.2879,,MONUMENTO NATURAL MUNICIPAL FALÉSIAS DE MARATAÍZES,Municipal,Monumento Natural,Category III,ES,2008,2008,Decreto DECRETO-E Nº. 193/2008 de 01/12/2008,Sem informação.,MARATAÍZES (ES),Não,Sim,SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE MARATAÍZES - ES,1,42.17361717,40.17568571,42.14,,0,0,0,40.17568571,0,0,1.997931464,Mata Atlântica,Proteção Integral,1,0,,1,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
1580,0350.33.1580,,PARQUE NATURAL MUNICIPAL DE NOVA IGUAÇU,Municipal,Parque,Category II,RJ,1998,2008,Decreto 6001 de 05/06/1998,Alteração de nome: Decreto 8092 de 03/06/2008,NOVA IGUAÇU (RJ),Sim,Sim,SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE DE NOVA IGUAÇU - RJ,0,1100,1100,1100,,0,0,0,1100,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
1871,0350.33.1871,,ÀREA DE PROTEÇÃO AMBIENTAL RIO D´OURO,Municipal,Área de Proteção Ambiental,Category V,RJ,2004,2004,Lei complementar 3.588/2004 de 07/07/2004,Sem informação.,NOVA IGUAÇU (RJ),Não,Sim,SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE DE NOVA IGUAÇU - RJ,1,2828.679754,2828.679754,3080,,0,0,0,2828.679754,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
1872,0350.33.1872,,ÁREA DE PROTEÇÃO AMBIENTAL GUANDÚ-AÇU,Municipal,Área de Proteção Ambiental,Category V,RJ,2004,2004,Lei complementar 3591 de 07/07/2004,Sem informação.,NOVA IGUAÇU (RJ),Não,Sim,SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE DE NOVA IGUAÇU - RJ,1,935.9157364,935.9157364,870.12,,0,0,0,935.9157364,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
1873,0350.33.1873,,ÀREA DE PROTEÇÃO AMBIENTAL RETIRO,Municipal,Área de Proteção Ambiental,Category V,RJ,2004,2004,Lei complementar 3593 de 07/07/2004,Sem informação.,NOVA IGUAÇU (RJ),Não,Não,SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE DE NOVA IGUAÇU - RJ,1,1029.886254,1029.886254,1026.86,,0,0,0,1029.886254,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
1875,0350.33.1875,,ÁREA DE PROTEÇÃO AMBIENTAL MORRO AGUDO,Municipal,Área de Proteção Ambiental,Category V,RJ,2004,2004,Lei complementar 3594 de 07/07/2004,Sem informação.,NOVA IGUAÇU (RJ),Não,Não,SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE DE NOVA IGUAÇU - RJ,0,245,245,271340,,0,0,0,245,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
1876,0350.33.1876,,ÀREA DE PROTEÇÃO AMBIENTAL TINGUAZINHO,Municipal,Área de Proteção Ambiental,Category V,RJ,2004,2004,Lei complementar 3586 de 07/07/2004,Sem informação.,NOVA IGUAÇU (RJ),Não,Não,SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE DE NOVA IGUAÇU - RJ,1,1100.814786,1100.814786,1102.77,,0,0,0,1100.814786,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
1878,0350.33.1878,,ÁREA DE PROTEÇÃO AMBIENTAL JACERUBA,Municipal,Área de Proteção Ambiental,Category V,RJ,2004,2004,Lei complementar 3592 de 07/07/2004,Sem informação.,NOVA IGUAÇU (RJ),Não,Sim,SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE DE NOVA IGUAÇU - RJ,1,2338.925017,2338.925017,2353,,0,0,0,2338.925017,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
1879,0350.33.1879,,ÀREA DE PROTEÇÃO AMBIENTAL DE TINGUÁ,Municipal,Área de Proteção Ambiental,Category V,RJ,2004,2004,Lei complementar 3587 de 07/07/2004,Sem informação.,NOVA IGUAÇU (RJ),Sim,Não,SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE DE NOVA IGUAÇU - RJ,1,5331.452089,5331.452089,5400,,0,0,0,5331.452089,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 18 de dezembro de 2020"
2749,0350.33.2749,,AREA DE PROTEÇÃO AMBIENTAL POSSE/GUARITA,Municipal,Área de Proteção Ambiental,Category V,RJ,2012,2012,Lei complementar 4.172 de 04/05/2012,Sem informação.,NOVA IGUAÇU (RJ),Não,Não,SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE DE NOVA IGUAÇU - RJ,0,29,29,28.93,,0,0,0,29,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"segunda-feira, 17 de dezembro de 2018"
4218,0370.23.4218,,MONUMENTO NATURAL DA SERRA DA RAJADA,Municipal,Monumento Natural,Category III,CE,2019,2019,Decreto 1037 de 03/06/2019,Sem informação.,CAUCAIA (CE),Não,Não,INSTITUTO DO MEIO AMBIENTE DE CAUCAIA - CE,1,374.133173,374.133173,373.85,,0,374.133173,0,0,0,0,0,Caatinga,Proteção Integral,1,0,,0,1,1,,,,,,Polígono é uma representação esquemática da localização da UC,"sexta-feira, 26 de agosto de 2011"
3524,0380.33.3524,,ÁREA DE PROTEÇÃO AMBIENTAL DA BAÍA DE PARATY,Municipal,Área de Proteção Ambiental,Category V,RJ,1984,1987,Lei ordinária 685 de 11/10/1984,Ampliação: Lei ordinária  744 de 09/11/1987,PARATY (RJ),Não,Sim,SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE PARATY - RJ,1,6460.678124,209.7737585,1293,,0,0,0,209.7737585,0,0,6250.904365,Área Marinha,Uso Sustentável,0,1,,1,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"quarta-feira, 27 de setembro de 2017"
4178,0415.33.4178,,ÁREA DE PROTEÇÃO AMBIENTAL CANAL CAMPOS MACAÉ,Municipal,Área de Proteção Ambiental,Category V,RJ,2019,2021,Lei ordinária 1899 de 17/12/2019,Revisão dos limites: Lei ordinária 2017 de 27/01/2021,QUISSAMÃ (RJ),Não,Sim,PREFEITURA MUNICIPAL DE QUISSAMÃ - RJ,1,719.7993876,719.7993876,72039.42,,0,0,0,719.7993876,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"segunda-feira, 24 de setembro de 2007"
2908,0420.32.2908,,PARQUE NATURAL MUNICIPAL DOS PURIS,Municipal,Parque,Category II,ES,2013,2013,Decreto 014/2006 de 16/03/2006,Sem informação.,PIÚMA (ES),Não,Não,PREFEITURA MUNICIPAL DE PIÚMA - ES,1,36.4803719,36.4803719,36.63,,0,0,0,36.4803719,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 29 de abril de 2011"
3295,0440.23.3295,,PARQUE NATURAL MUNICIPAL DAS DUNAS DA SABIAGUABA,Municipal,Parque,Category II,CE,2006,2006,Decreto 11986 de 20/02/2006,Sem informação.,FORTALEZA (CE),Sim,Sim,SECRETARIA MUNICIPAL DE URBANISMO E MEIO AMBIENTE DE FORTALEZA - CE,1,467.9418416,448.1667541,467.6,,0,448.1667541,0,0,0,0,19.7750875,Caatinga,Proteção Integral,1,0,,1,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quinta-feira, 3 de setembro de 2009"
3900,0440.23.3900,,ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DA MARAPONGA,Municipal,Área de Proteção Ambiental,Category V,CE,1991,2019,Lei ordinária 6833 de 18/04/1991,Regulamentação: Decreto 14389 de 26/03/2019,FORTALEZA (CE),Não,Não,SECRETARIA MUNICIPAL DE URBANISMO E MEIO AMBIENTE DE FORTALEZA - CE,1,31.41569489,31.41569489,31.39,,0,31.41569489,0,0,0,0,0,Caatinga,Uso Sustentável,0,1,,0,1,1,,,,,,Polígono corresponde ao memorial descritivo,"quarta-feira, 24 de outubro de 2012"
2551,0452.33.2551,,ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DO IRIRY,Municipal,Área de Proteção Ambiental,Category V,RJ,2003,2003,Lei ordinária 740 de 08/01/2003,Sem informação.,RIO DAS OSTRAS (RJ),Sim,Sim,"SECRETARIA MUNICIPAL DE MEIO AMBIENTE, AGRICULTURA E PESCA DE RIO DAS OSTRAS - RJ",1,98.21975458,98.21975458,84.98,,0,0,0,98.21975458,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quarta-feira, 17 de outubro de 2018"
2552,0452.33.2552,,PARQUE NATURAL MUNICIPAL DOS PÁSSAROS,Municipal,Parque,Category II,RJ,2004,2004,Decreto 091/2002 de 29/11/2002,Ampliação: Decreto 055/2004 de 15/07/2004,RIO DAS OSTRAS (RJ),Sim,Sim,"SECRETARIA MUNICIPAL DE MEIO AMBIENTE, AGRICULTURA E PESCA DE RIO DAS OSTRAS - RJ",0,1,1,6.9,,0,0,0,1,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quinta-feira, 17 de março de 2016"
2553,0452.33.2553,,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DE ITAPEBUSSUS,Municipal,Área de Relevante Interesse Ecológico,Category IV,RJ,2002,2020,Decreto 038/2002 de 13/06/2002,Convalidação de Ato Legal pretérito: Decreto 2611/2020 de 07/08/2020,RIO DAS OSTRAS (RJ),Sim,Sim,"SECRETARIA MUNICIPAL DE MEIO AMBIENTE, AGRICULTURA E PESCA DE RIO DAS OSTRAS - RJ",1,874.8951471,834.0628355,986.76,,0,0,0,834.0628355,0,0,40.83231158,Mata Atlântica,Uso Sustentável,0,1,,1,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quarta-feira, 5 de agosto de 2009"
1763,0455.33.1763,,PARQUE NATURAL MUNICIPAL DA CATACUMBA,Municipal,Parque,Category II,RJ,2021,2021,Decreto 1967 de 19/01/1979,Alteração de nome: Decreto 22662 de 19/02/2003 - Ampliação: Decreto 49890 de 30/11/2021,RIO DE JANEIRO (RJ),Sim,Sim,SECRETARIA MUNICIPAL DE MEIO AMBIENTE E CLIMA DO RIO DE JANEIRO - RJ,1,97.65895246,97.65895246,26,,0,0,0,97.65895246,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,Mosaico Carioca,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 21 de agosto de 2009"
1764,0455.33.1764,,APA DA SERRA DA CAPOEIRA GRANDE,Municipal,Área de Proteção Ambiental,Category V,RJ,2010,2010,Lei ordinária 2835 de 30/06/1999,Revisão dos limites: Decreto 32547 de 20/07/2010,RIO DE JANEIRO (RJ),Não,Não,SECRETARIA MUNICIPAL DE MEIO AMBIENTE E CLIMA DO RIO DE JANEIRO - RJ,1,479.0312321,479.0312321,479,,0,0,0,479.0312321,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
1765,0455.33.1765,,PARQUE NATURAL MUNICIPAL DA SERRA DA CAPOEIRA GRANDE,Municipal,Parque,Category II,RJ,2002,2002,Decreto 21208 de 01/04/2002,Sem informação.,RIO DE JANEIRO (RJ),Não,Não,SECRETARIA MUNICIPAL DE MEIO AMBIENTE E CLIMA DO RIO DE JANEIRO - RJ,1,21.00324905,21.00324905,21,,0,0,0,21.00324905,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,Mosaico Carioca,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
1766,0455.33.1766,,APA DO MORRO DO SILVÉRIO,Municipal,Área de Proteção Ambiental,Category V,RJ,1999,2010,Lei ordinária 2836 de 07/07/1999,Revisão dos limites: Decreto 32547 de 20/07/2010,RIO DE JANEIRO (RJ),Não,Não,SECRETARIA MUNICIPAL DE MEIO AMBIENTE E CLIMA DO RIO DE JANEIRO - RJ,1,150.1703403,150.1703403,150,,0,0,0,150.1703403,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quinta-feira, 6 de agosto de 2015"
1767,0455.33.1767,,APA DAS BRISAS,Municipal,Área de Proteção Ambiental,Category V,RJ,1992,1992,Lei ordinária 1918 de 05/10/1992,Sem informação.,RIO DE JANEIRO (RJ),Não,Não,SECRETARIA MUNICIPAL DE MEIO AMBIENTE E CLIMA DO RIO DE JANEIRO - RJ,1,101.8935093,95.56819278,102,,0,0,0,95.56819278,0,0,6.325316494,Mata Atlântica,Uso Sustentável,0,1,,1,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
1769,0455.33.1769,,PARQUE NATURAL MUNICIPAL DA SERRA DO MENDANHA,Municipal,Parque,Category II,RJ,2018,2018,Lei ordinária 1958 de 05/04/1993,Alteração de nome: Decreto 20227 de 16/07/2001 - Revisão dos limites: Outros Processo 26/500.281/2018 de 28/05/2018,RIO DE JANEIRO (RJ),Sim,Sim,SECRETARIA MUNICIPAL DE MEIO AMBIENTE E CLIMA DO RIO DE JANEIRO - RJ,1,1390.617848,1390.617848,1052,,0,0,0,1390.617848,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,Mosaico Carioca,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
1777,0455.33.1777,,APA DA ORLA MARÍTIMA DA BAÍA DE SEPETIBA,Municipal,Área de Proteção Ambiental,Category V,RJ,1988,1988,Lei ordinária 1208 de 28/03/1988,Sem informação.,RIO DE JANEIRO (RJ),Não,Não,SECRETARIA MUNICIPAL DE MEIO AMBIENTE E CLIMA DO RIO DE JANEIRO - RJ,1,11611.95146,11492.38833,11606,,0,0,0,11492.38833,0,0,119.5631246,Mata Atlântica,Uso Sustentável,0,1,,1,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
