ID_UC,Código UC,Informações Gerais,Nome da UC,Esfera Administrativa,Categoria de Manejo,Categoria IUCN,UF,Ano de Criação,Ano do ato legal mais recente,Ato Legal de Criação,Outros atos legais,Municípios Abrangidos,Plano de Manejo,Conselho Gestor,Órgão Gestor,"Fonte da Área: (1 = SHP, 0 = Ato legal)",Área soma biomas,Área soma Biomas Continental,Área Ato Legal de Criação,Bioma Área (ha),Amazônia,Caatinga,Cerrado,Mata Atlântica,Pampa,Pantanal,Área Marinha,Bioma declarado,Grupo,PI,US,Recortes (ha),Mar Territorial,Município Costeiro,Município Costeiro + Área Marinha,Programa/Projeto,Sítios do Patrimônio Mundial,Sítios Ramsar,Mosaico,Reserva da Biosfera,Qualidade dos dados georreferenciados,Data da última certificação dos dados pelo Órgão Gestor
2780,1880.35.2780,,PARQUE NATURAL MUNICIPAL DA CULTURA NEGRA - SÍTIO DA CANDINHA,Municipal,Parque,Category II,SP,2008,2021,Lei ordinária 6475 de 22/12/2008,Regulamentação: Decreto 38147 de 17/06/2021,GUARULHOS (SP),Sim,Sim,SECRETARIA DO MEIO AMBIENTE - PREFEITURA DE GUARULHOS - SP,1,109.1445521,109.1445521,109.11,,0,0,0,109.1445521,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
2781,1880.35.2781,,ESTAÇÃO ECOLÓGICA DO TANQUE GRANDE,Municipal,Estação Ecológica,Category Ia,SP,2010,2021,Decreto 28273 de 25/11/2010,Regulamentação: Decreto 38604 de 16/12/2021,GUARULHOS (SP),Sim,Sim,SECRETARIA DO MEIO AMBIENTE - PREFEITURA DE GUARULHOS - SP,1,69.7565686,69.7565686,69.99,,0,0,0,69.7565686,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
2783,1880.35.2783,,ÁREA DE PROTEÇÃO AMBIENTAL DO CABUÇU TANQUE GRANDE,Municipal,Área de Proteção Ambiental,Category V,SP,2010,2021,Lei ordinária 6798 de 28/12/2010,Regulamentação: Decreto 38146 de 17/06/2021,GUARULHOS (SP),Sim,Sim,SECRETARIA DO MEIO AMBIENTE - PREFEITURA DE GUARULHOS - SP,1,3207.702095,3207.702095,325.16,,0,0,0,3207.702095,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
3858,1910.52.3858,,ÁREA DE PROTEÇÃO AMBIENTAL FAZENDA PRIMAVERA,Municipal,Área de Proteção Ambiental,Category V,GO,2018,2018,Decreto 206/2018 de 30/09/2018,Sem informação.,SANTA BÁRBARA DE GOIÁS (GO),Não,Não,SECRETARIA MUNICIPAL DO MEIO AMBIENTE DE SANTA BÁRBARA DE GOIÁS - GO,1,2120.261169,2120.261169,2120,,0,0,2120.261169,0,0,0,0,Cerrado,Uso Sustentável,0,1,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
2261,1920.42.2261,,PARQUE NATURAL MUNICIPAL CHAPÉU DAS ÁGUAS,Municipal,Parque,Category II,SC,2010,2010,Lei ordinária 1753/2010 de 15/12/2010,Sem informação.,VIDAL RAMOS (SC),Não,Sim,FUNDAÇÃO MUNICIPAL DO MEIO AMBIENTE DE VIDAL RAMOS - SC,1,508.7318712,508.7318712,509.64,,0,0,0,508.7318712,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
4070,1940.31.4070,,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DOS COCAIS,Municipal,Área de Proteção Ambiental,Category V,MG,2020,2020,Lei ordinária LEI 2.995/2002 de 01/03/2002,Sem informação.,CORONEL FABRICIANO (MG),Não,Não,"SECRETARIA DE GOVERNANÇA URBANA, PLANEJAMENTO E MEIO AMBIENTE DE CORONEL FABRICIANO - MG",1,16693.19159,16693.19159,16703.39,,0,0,0,16693.19159,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,0,0,,,,,RB - Serra do Espinhaço,Polígono corresponde ao memorial descritivo,"quinta-feira, 10 de maio de 2018"
4085,1940.31.4085,,ÁREA DE PROTEÇÃO AMBIENTAL MATA DA BIQUINHA,Municipal,Área de Proteção Ambiental,Category V,MG,2020,2020,Lei ordinária LEI 3381/2007 de 27/11/2007,Sem informação.,CORONEL FABRICIANO (MG),Não,Não,"SECRETARIA DE GOVERNANÇA URBANA, PLANEJAMENTO E MEIO AMBIENTE DE CORONEL FABRICIANO - MG",1,329.0308953,329.0308953,362.25,,0,0,0,329.0308953,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,0,0,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
3613,1990.43.3613,,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DO MORRO FERRABRAZ,Municipal,Área de Relevante Interesse Ecológico,Category IV,RS,2016,2017,Lei ordinária 5900/2016 de 13/05/2016,Retificação: Lei ordinária 6153/2017 de 29/11/2017,SAPIRANGA (RS),Não,Não,DEPARTAMENTO DE MEIO AMBIENTE DA PREFEITURA MUNICIPAL DE SAPIRANGA - RS,0,5761,5761,5761,,0,0,0,5761,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,0,0,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
4539,2009.32.4539,,PARQUE NATURAL MUNICIPAL DA DIVISA,Municipal,Parque,Category II,ES,2023,2023,Decreto 4.125/2023 de 28/02/2023,Sem informação.,DORES DO RIO PRETO (ES),Sim,Sim,SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE DORES DO RIO PRETO - ES,1,17.135068,17.135068,16.65,,0,0,0,17.135068,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"quinta-feira, 17 de novembro de 2011"
2792,2015.17.2792,,MONUMENTO NATURAL CANYONS E CORREDEIRAS DO RIO SONO,Municipal,Monumento Natural,Category III,TO,2012,2012,Decreto 034 de 02/07/2012,Sem informação.,SÃO FÉLIX DO TOCANTINS (TO),Não,Não,PREFEITURA MUNICIPAL DE SÃO FÉLIX DO TOCANTINS - TO,1,1457.616878,1457.616878,1286.06,,0,0,1457.616878,0,0,0,0,Cerrado,Proteção Integral,1,0,,0,0,0,,,,Mosaico Jalapão,RB - Cerrado,Polígono corresponde ao memorial descritivo,"terça-feira, 16 de setembro de 2014"
4172,2028.52.4172,,ÁREA DE PROTEÇÃO AMBIENTAL SÃO PATRICIO,Municipal,Área de Proteção Ambiental,Category V,GO,2021,2021,Decreto 073/2021 de 17/02/2021,Sem informação.,SÃO PATRÍCIO (GO),Não,Não,SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE DE SÃO PATRÍCIO - GO,1,148.9428783,148.9428783,149,,0,0,148.9428783,0,0,0,0,Cerrado,Uso Sustentável,0,1,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"sexta-feira, 23 de setembro de 2016"
3800,2050.29.3800,,PARQUE NATURAL MUNICIPAL BOSQUE DA NASCENTE DO RIO JIQUIRIÇÁ,Municipal,Parque,Category II,BA,2014,2014,Decreto 807/2014 de 03/06/2014,Sem informação.,MARACÁS (BA),Não,Não,PREFEITURA MUNICIPAL DE MARACÁS - BA,0,30,30,30,,0,0,0,30,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de abril de 2019"
1948,2050.43.1948,,PARQUE NATURAL MUNICIPAL DE SERTÃO,Municipal,Parque,Category II,RS,1998,2011,Lei ordinária 1.170/98 de 04/09/1998,Alteração de nome: Lei ordinária 1.733/06 de 19/07/2006 - Alteração de nome: Lei ordinária 1.974/2011 de 31/10/2011,SERTÃO (RS),Sim,Sim,"SECRETARIA MUNICIPAL DE AGRICULTURA, PECUÁRIA E MEIO AMBIENTE DE SERTÃO - RS",1,614.1601272,614.1601272,590.88,,0,0,0,614.1601272,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quarta-feira, 19 de junho de 2019"
4321,2050.52.4321,,ÁREA DE PROTEÇÃO AMBIENTAL CÓRREGO DA MORANGA.,Municipal,Área de Proteção Ambiental,Category V,GO,2021,2021,Decreto 278/2021 de 27/12/2021,Sem informação.,SERRANÓPOLIS (GO),Não,Não,SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE SERRANÓPOLIS - GO,1,155.136388,155.136388,156,,0,0,155.136388,0,0,0,0,Cerrado,Uso Sustentável,0,1,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"quarta-feira, 26 de novembro de 2014"
3581,2100.29.3581,,PARQUE NATURAL MUNICIPAL DA RESTINGA DE PRAIA DO FORTE,Municipal,Parque,Category II,BA,2008,2008,Lei ordinária 367 de 12/09/2008,Sem informação.,MATA DE SÃO JOÃO (BA),Sim,Sim,PREFEITURA MUNICIPAL DE MATA DE SÃO JOÃO - BA,1,267.8594043,267.8594043,253,,0,0,0,267.8594043,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"terça-feira, 19 de junho de 2012"
4439,2100.50.4439,,ÁREA DE PROTEÇÃO AMBIENTAL DOS MANANCIAIS SUPERFICIAIS DAS NASCENTES DO RIO APA,Municipal,Área de Proteção Ambiental,Category V,MS,2005,2005,Decreto 3.688 de 12/05/2005,Sem informação.,BELA VISTA (MS),Sim,Sim,SECRETARIA MUNICIPAL DE TURISMO E MEIO AMBIENTE DE BELA VISTA - MS,1,151618.6592,151618.6592,151732.86,,0,0,151618.6592,0,0,0,0,Cerrado,Uso Sustentável,0,1,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"terça-feira, 19 de junho de 2012"
4287,2190.52.4287,,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA ARNICA,Municipal,Área de Proteção Ambiental,Category V,GO,2021,2021,Decreto 294/2021 de 26/08/2021,Sem informação.,VARJÃO (GO),Sim,Sim,SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE VARJÃO - GO,1,1127.723891,1127.723891,1131,,0,0,1127.723891,0,0,0,0,Cerrado,Uso Sustentável,0,1,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"quarta-feira, 28 de março de 2012"
3803,2200.29.3803,,ÁREA DE PROTEÇÃO AMBIENTAL DE COSTA DOURADA,Municipal,Área de Proteção Ambiental,Category V,BA,1999,1999,Lei ordinária 274 de 01/07/1999,Sem informação.,MUCURI (BA),Não,Sim,SECRETARIA DE MEIO AMBIENTE DE MUCURI - BA,1,3346.444645,3310.948055,3435,,0,0,0,3310.948055,0,0,35.49658974,Mata Atlântica,Uso Sustentável,0,1,,1,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quarta-feira, 28 de março de 2012"
1528,2200.31.1528,,ÁREA DE PROTEÇÃO AMBIENTAL BOM JESUS,Municipal,Área de Proteção Ambiental,Category V,MG,2002,2002,Lei ordinária 1.535 de 20/12/2002,Sem informação.,DIVINO (MG),Não,Não,"SECRETARIA DE MEIO AMBIENTE, AGRICULTURA E TURISMO DE DIVINO - MG",1,4566.427417,4566.427417,4524,,0,0,0,4566.427417,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,0,0,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"segunda-feira, 23 de setembro de 2013"
2837,2200.31.2837,,ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DA ÁRVORE BONITA,Municipal,Área de Proteção Ambiental,Category V,MG,2003,2003,Lei ordinária 1557 de 18/11/2003,Sem informação.,DIVINO (MG),Não,Não,"SECRETARIA DE MEIO AMBIENTE, AGRICULTURA E TURISMO DE DIVINO - MG",0,8875,8875,8874.74,,0,0,0,8875,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"quarta-feira, 6 de junho de 2012"
4590,2202.15.4590,,PARQUE NATURAL MUNICIPAL RIO GARRAFÃO,Municipal,Parque,Category II,PA,2022,2022,Decreto 072/2022 de 13/04/2022,Sem informação.,CAPANEMA (PA),Sim,Sim,PREFEITURA MUNICIPAL DE CAPANEMA - PA,1,16.83560485,16.83560485,17.13,,16.83560485,0,0,0,0,0,0,Amazônia,Proteção Integral,1,0,,0,1,1,,,,,,Polígono corresponde ao memorial descritivo,"quarta-feira, 29 de agosto de 2012"
3400,2300.43.3400,,PARQUE NATURAL MUNICIPAL SAINT HILAIRE,Municipal,Parque,Category II,RS,2015,2015,Decreto 051/2015 de 15/06/2015,Sem informação.,VIAMÃO (RS),Não,Não,SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE VIAMÃO - RS,1,942.833042,942.833042,908,,0,0,0,0,942.833042,0,0,Pampa,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"terça-feira, 19 de junho de 2012"
3434,2390.35.3434,,AREA DE PROTEÇÃO AMBIENTAL - PEDREGULHO,Municipal,Área de Proteção Ambiental,Category V,SP,2013,2013,Lei ordinária 1610 de 13/12/2013,Sem informação.,ITU (SP),Sim,Sim,SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE ITU - SP,1,7496.908411,7496.908411,7702,,0,0,0,7496.908411,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,0,0,,,,,"RB - Cinturão Verde da Cidade de São Paulo, RB - Mt Atlântica",Polígono corresponde ao memorial descritivo,"sexta-feira, 1 de agosto de 2014"
2906,2420.31.2906,,ÁREA DE PROTEÇÃO AMBIENTAL ALTO TABOÃO,Municipal,Área de Proteção Ambiental,Category V,MG,1999,2012,Lei ordinária 337 de 02/01/1998,Ampliação: Lei ordinária 893 de 30/11/2009 - Ampliação: Lei ordinária 1.012 de 06/08/2012 - Retificação: Lei ordinária 397 de 05/07/1999,ESPERA FELIZ (MG),Sim,Sim,"SECRETARIA MUNICIPAL DE AGRICULTURA, MEIO AMBIENTE E DEFESA CIVIL DE ESPERA FELIZ - MG",0,7517,7517,2450,,0,0,0,7517,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,0,0,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 1 de agosto de 2014"
2941,2420.31.2941,,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA VARGEM ALEGRE,Municipal,Área de Proteção Ambiental,Category V,MG,2009,2012,Lei ordinária 336 de 02/01/1998,Retificação: Lei ordinária 396 de 05/07/1999 - Ampliação: Lei ordinária 892 de 30/11/2009 - Ampliação: Lei ordinária 1.011 de 06/08/2012,ESPERA FELIZ (MG),Sim,Sim,"SECRETARIA MUNICIPAL DE AGRICULTURA, MEIO AMBIENTE E DEFESA CIVIL DE ESPERA FELIZ - MG",0,10704,10704,1825,,0,0,0,10704,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,0,0,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 1 de agosto de 2014"
3555,2510.31.3555,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JACUAÇU,Municipal,Reserva Particular do Patrimônio Natural,Category IV,MG,2017,2017,Portaria 1415 de 04/07/2017,Sem informação.,EXTREMA (MG),Não,Não,SECRETARIA DE MEIO AMBIENTE DE EXTREMA - MG,1,43.2918271,43.2918271,43.3,,0,0,0,43.2918271,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,0,0,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"segunda-feira, 17 de setembro de 2012"
3033,2530.29.3033,,PARQUE NATURAL MUNICIPAL MARINHO DO RECIFE DE FORA,Municipal,Parque,Category II,BA,2021,2021,Decreto 260 de 16/12/1997,Alteração de nome: Lei complementar 1670 de 23/07/2021,PORTO SEGURO (BA),Sim,Sim,SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE PORTO SEGURO - BA,1,1970.053595,0,1750,,0,0,0,0,0,0,1970.053595,Área Marinha,Proteção Integral,1,0,,1,1,1,,,,,,Polígono corresponde ao memorial descritivo,"segunda-feira, 25 de março de 2013"
2246,2590.35.2246,,RESERVA BIOLÓGICA MUNICIPAL DA SERRA DO JAPI,Municipal,Reserva Biológica,Category Ia,SP,1991,1991,Lei ordinária 3672 de 10/01/1991,Sem informação.,JUNDIAÍ (SP),Sim,Não,PREFEITURA DE JUNDIAÍ - SP,0,2071,2071,2071.2,,0,0,0,2071,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,"RB - Cinturão Verde da Cidade de São Paulo, RB - Mt Atlântica",Polígono corresponde ao memorial descritivo,"terça-feira, 31 de março de 2020"
4063,2710.31.4063,,PARQUE NATURAL MUNICIPAL DAS SUCUPIRAS,Municipal,Parque,Category II,MG,2020,2020,Lei ordinária 6375 de 29/08/2018,Retificação: Lei ordinária 6503 de 22/12/2020,FRUTAL (MG),Não,Não,SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE FRUTAL - MG,1,4.293622006,4.293622006,3.32,,0,0,4.293622006,0,0,0,0,Cerrado,Proteção Integral,1,0,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"quarta-feira, 25 de junho de 2014"
4225,2740.35.4225,,PARQUE NATURAL MUNICIPAL SALTO BOTELHO,Municipal,Parque,Category II,SP,2020,2020,Lei ordinária 4.901 de 03/08/2020,Sem informação.,LUCÉLIA (SP),Não,Sim,SECRETARIA DO MEIO AMBIENTE E AGRICULTURA DE LUCÉLIA - SP,1,7.433447787,7.433447787,7.31,,0,0,0,7.433447787,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"quarta-feira, 25 de junho de 2014"
2814,2770.31.2814,,PARQUE NATURAL MUNICIPAL DE GOVERNADOR VALADARES/MG,Municipal,Parque,Category II,MG,2011,2011,Decreto 9.532 de 06/06/2011,Sem informação.,GOVERNADOR VALADARES (MG),Sim,Sim,"SECRETARIA DE MEIO AMBIENTE, AGRICULTURA E ABASTECIMENTO DE GOVERNADOR VALADARES - MG",0,40,40,40.29,,0,0,0,40,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quinta-feira, 22 de dezembro de 2022"
3797,2840.29.3797,,PARQUE NATURAL MUNICIPAL ZABELE,Municipal,Parque,Category II,BA,2002,2018,Lei ordinária 21 de 03/06/2002,Alteração de nome: Lei ordinária 162 de 05/09/2018,SANTA RITA DE CÁSSIA (BA),Não,Não,CONSELHO MUNICIPAL DE DEFESA DO MEIO AMBIENTE DE SANTA RITA DE CÁSSIA - BA,1,379.0969678,379.0969678,393,,0,374.6640644,4.432903385,0,0,0,0,Caatinga,Proteção Integral,1,0,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"sexta-feira, 1 de agosto de 2014"
1942,3030.35.1942,,PARQUE NATURAL MUNICIPAL DA GROTA DE MIRASSOL,Municipal,Parque,Category II,SP,2001,2001,Lei complementar 2.462 de 12/12/2001,Recategorização: Lei ordinária 2.462 de 12/12/2001,MIRASSOL (SP),Sim,Sim,PREFEITURA MUNICIPAL DE MIRASSOL - SP,0,20,20,30.34,,0,0,0,20,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quinta-feira, 6 de agosto de 2015"
4418,3104.33.4418,,REFÚGIO DE VIDA SILVESTRE BELA VISTA -PARAÍSO,Municipal,Refúgio de Vida Silvestre,Category III,RJ,2013,2013,Decreto 038/2013 de 03/06/2013,Sem informação.,NATIVIDADE (RJ),Sim,Sim,PREFEITURA MUNICIPAL DE NATIVIDADE - RJ,1,788.0458458,788.0458458,779.98,,0,0,0,788.0458458,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"sexta-feira, 1 de agosto de 2014"
4585,3104.33.4585,,ÁREA DE PROTEÇÃO AMBIENTAL DO TRIUNFO,Municipal,Área de Proteção Ambiental,Category V,RJ,2015,2015,Decreto 019 de 18/03/2015,Sem informação.,NATIVIDADE (RJ),Sim,Sim,PREFEITURA MUNICIPAL DE NATIVIDADE - RJ,1,2770.893916,2770.893916,2775.41,,0,0,0,2770.893916,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"sexta-feira, 1 de agosto de 2014"
4589,3104.33.4589,,MONUMENTO NATURAL DA SERRA DA VENTANIA E BANDEIRA,Municipal,Monumento Natural,Category III,RJ,2015,2015,Decreto 022/2015 de 18/03/2015,Sem informação.,NATIVIDADE (RJ),Sim,Sim,PREFEITURA MUNICIPAL DE NATIVIDADE - RJ,1,1151.359351,1151.359351,1153.47,,0,0,0,1151.359351,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"sexta-feira, 1 de agosto de 2014"
1523,3170.31.1523,,PARQUE NATURAL MUNICIPAL DO RIBEIRÃO SÃO JOSÉ,Municipal,Parque,Category II,MG,1998,2003,Lei ordinária Lei 3465 de 10/12/1998,Alteração de nome: Lei ordinária Lei 3779 de 16/07/2003,ITABIRA (MG),Não,Sim,PREFEITURA MUNICIPAL DE ITABIRA - MG,1,76.28163253,76.28163253,54.12,,0,0,0,76.28163253,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,RB - Serra do Espinhaço,Polígono corresponde ao memorial descritivo,"sexta-feira, 1 de agosto de 2014"
1525,3170.31.1525,,RESERVA BIOLÓGICA MUNICIPAL DA MATA DO BISPO,Municipal,Reserva Biológica,Category Ia,MG,2003,2003,Lei ordinária 3.783 de 16/07/2003,Recategorização: Lei ordinária 3783 de 16/07/2003,ITABIRA (MG),Não,Sim,PREFEITURA MUNICIPAL DE ITABIRA - MG,1,691.5762843,691.5762843,691.87,,0,0,0,691.5762843,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,"RB - Mt Atlântica, RB - Serra do Espinhaço",Polígono corresponde ao memorial descritivo,"sexta-feira, 1 de agosto de 2014"
2011,3170.31.2011,,PARQUE NATURAL MUNICIPAL DO ALTO RIO DO TANQUE,Municipal,Parque,Category II,MG,2008,2008,Lei ordinária 4227/2008 de 02/10/2008,Sem informação.,ITABIRA (MG),Não,Sim,PREFEITURA MUNICIPAL DE ITABIRA - MG,1,247.2185373,247.2185373,247.17,,0,0,247.2185373,0,0,0,0,Cerrado,Proteção Integral,1,0,,0,0,0,,,,Mosaico Serra do Cipó,"RB - Mt Atlântica, RB - Serra do Espinhaço",Polígono corresponde ao memorial descritivo,"sexta-feira, 1 de agosto de 2014"
2025,3170.31.2025,,PARQUE NATURAL MUNICIPAL DO INTELECTO,Municipal,Parque,Category II,MG,2006,2006,Lei ordinária 2770 de 27/12/1991,Ampliação: Lei ordinária 4015 de 10/08/2006,ITABIRA (MG),Sim,Sim,PREFEITURA MUNICIPAL DE ITABIRA - MG,1,35.13475655,35.13475655,21.6,,0,0,0,35.13475655,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,"RB - Mt Atlântica, RB - Serra do Espinhaço",Polígono corresponde ao memorial descritivo,"quarta-feira, 22 de outubro de 2014"
3168,3170.31.3168,,ÁREA DE PROTEÇÃO AMBIENTAL PIRACICABA,Municipal,Área de Proteção Ambiental,Category V,MG,2004,2020,Decreto 2542 de 23/09/2004,Revisão dos limites: Decreto 2156/2019 de 15/01/2019 - Regulamentação: Lei ordinária 5223 de 03/07/2020,ITABIRA (MG),Não,Sim,PREFEITURA MUNICIPAL DE ITABIRA - MG,1,38031.35791,38031.35791,38824,,0,0,1602.292733,36429.06517,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,0,0,,,,,"RB - Mt Atlântica, RB - Serra do Espinhaço",Polígono corresponde ao memorial descritivo,"quinta-feira, 18 de fevereiro de 2021"
3170,3170.31.3170,,ÁREA DE PROTEÇÃO AMBIENTAL SANTO ANTÔNIO,Municipal,Área de Proteção Ambiental,Category V,MG,2004,2020,Decreto 2543 de 23/09/2004,Revisão dos limites: Decreto 1791/2018 de 31/07/2018 - Regulamentação: Lei ordinária 5.222 de 03/07/2020,ITABIRA (MG),Sim,Sim,PREFEITURA MUNICIPAL DE ITABIRA - MG,1,63471.35395,63471.35395,62974,,0,0,43406.89212,20064.46183,0,0,0,Cerrado,Uso Sustentável,0,1,,0,0,0,,,,Mosaico Serra do Cipó,"RB - Mt Atlântica, RB - Serra do Espinhaço",Polígono corresponde ao memorial descritivo,"quinta-feira, 23 de janeiro de 2020"
4555,3201.29.4555,,PARQUE NATURAL MUNICIPAL ENGENHEIRO GERALDO ROCHA,Municipal,Parque,Category II,BA,2020,2020,Decreto 264/2020 de 13/11/2020,Revisão dos limites: Outros errata decreto 264/2020 de 01/12/2020,BARREIRAS (BA),Sim,Sim,SECRETARIA MUNICIPAL DE MEIO AMBIENTE E SUSTENTABILIDADE DE BARREIRAS - BA,1,21.75269212,21.75269212,44.54,,0,0,21.75269212,0,0,0,0,Cerrado,Proteção Integral,1,0,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"sexta-feira, 18 de dezembro de 2020"
1532,3280.31.1532,,ÁREA DE PROTEÇÃO AMBIENTAL DO ITACURU,Municipal,Área de Proteção Ambiental,Category V,MG,2002,2002,Lei ordinária 429/2001 de 28/09/2001,Redução: Lei complementar 441/2002 de 31/10/2002,ITAMBÉ DO MATO DENTRO (MG),Não,Sim,PREFEITURA MUNICIPAL DE ITAMBÉ DO MATO DENTRO - MG,1,23451.18076,23451.18076,31005,,0,0,15386.07335,8065.107411,0,0,0,Cerrado,Uso Sustentável,0,1,,0,0,0,,,,Mosaico Serra do Cipó,"RB - Mt Atlântica, RB - Serra do Espinhaço",Polígono corresponde ao memorial descritivo,"sexta-feira, 18 de dezembro de 2020"
2836,3560.35.2836,,"PARQUE NATURAL MUNICIPAL ""DOUTOR RUI CALAZANS DE ARAÚJO""",Municipal,Parque,Category II,SP,2002,2002,Decreto 1875 de 04/02/2002,Sem informação.,PARAIBUNA (SP),Não,Sim,"DIRETORIA MUNICIPAL DE AGRICULTURA, ABASTECIMENTO E MEIO AMBIENTE DE PARAIBUNA - SP",0,67,67,66.97,,0,0,0,67,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,"RB - Cinturão Verde da Cidade de São Paulo, RB - Mt Atlântica",Polígono corresponde ao memorial descritivo,"quarta-feira, 24 de outubro de 2018"
3597,3670.31.3597,,PARQUE NATURAL MUNICIPAL DA LAJINHA,Municipal,Parque,Category II,MG,2012,2012,Decreto 11.266 de 10/07/2012,Sem informação.,JUIZ DE FORA (MG),Sim,Não,SECRETARIA DE MEIO AMBIENTE DE JUIZ DE FORA - MG,1,86.31988973,86.31988973,86.75,,0,0,0,86.31988973,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"terça-feira, 25 de abril de 2017"
