ID_UC;Código UC;Informações Gerais;NOME DA UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano de criação;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Área soma biomas;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha
3154;0090.33.3154;;REFUGIO DE VIDA SILVESTRE DO CHAUA;Municipal;Refúgio de Vida Silvestre;Category III;RJ;2013;2013;Decreto 1100 de 03/06/2013;;Cambuci (RJ);Não;Não;4.433;4.440;;0;0;0;4.433;0;0;0
3155;1750.31.3155;;PARQUE NATURAL MUNICIPAL DO TABULEIRO;Municipal;Parque;Category II;MG;2013;2013;Lei ordinária LEI MUNICIPAL Nº 2.063/2013 de 23/07/2013;;Conceição do Mato Dentro (MG);Não;Não;3.090;3.150;;0;0;3.090;0;0;0;0
3159;0540.42.3159;;MONUMENTO NATURAL MUNICIPAL DA GALHETA;Municipal;Monumento Natural;Category III;SC;2014;2016;Lei ordinária 9698 de 04/12/2014;"Recategorização - Lei ordinária 10100 de 06/09/2016;";Florianópolis (SC);Não;Não;253;244;;0;0;0;229;0;0;24
3160;4610.31.3160;;PARQUE NATURAL MUNICIPAL ARQUELÓGICO DO MORRO DA QUEIMADA;Municipal;Parque;Category II;MG;2008;2015;Lei ordinária 465 de 29/12/2008;"Retificação - Lei ordinária 836 de 28/06/2013;Retificação - Lei ordinária 966 de 05/11/2015;";Ouro Preto (MG);Não;Sim;67;67;;0;0;0;67;0;0;0
3163;0215.15.3163;;PARQUE NATURAL MUNICIPAL VEREDAS DOS CARAJÁS;Municipal;Parque;Category II;PA;2011;2011;Decreto 455/2011 de 13/01/2011;;Canaã dos Carajás (PA);Sim;Sim;831;842;;831;0;0;0;0;0;0
3164;5220.35.3164;;PARQUE NATURAL MUNICIPAL DE BRIGADEIRO TOBIAS;Municipal;Parque;Category II;SP;2015;2015;Decreto 21618 de 07/01/2015;;Sorocaba (SP);Não;Não;12;12;;0;0;0;12;0;0;0
3165;0420.33.3165;;ÁREA DE PROTEÇÃO AMBIENTAL DE ENGENHEIRO PASSOS APAEP;Municipal;Área de Proteção Ambiental;Category V;RJ;1997;2011;Lei ordinária 2063 de 22/12/1997;"Regulamentação - Lei ordinária 2860 de 13/07/2011;";Resende (RJ);Não;Não;2.675;2.675;;0;0;0;2.675;0;0;0
3166;0420.33.3166;;PARQUE NATURAL MUNICIPAL DA CACHOEIRA DA FUMAÇA E JACUBA PARFUMAÇA;Municipal;Parque;Category II;RJ;1988;2011;Decreto 197 de 28/12/1988;"Alteração de nome - Decreto 3177 de 30/04/2009;Alteração de nome - Lei ordinária 2812 de 22/02/2011;";Resende (RJ);Não;Não;363;363;;0;0;0;363;0;0;0
3170;3170.31.3170;;ÁREA DE PROTEÇÃO AMBIENTAL SANTO ANTÔNIO;Municipal;Área de Proteção Ambiental;Category V;MG;2004;2018;Decreto 2543 de 23/09/2004;"Revisão dos limites - Decreto 1791/2018 de 31/07/2018;";Itabira (MG);Sim;Sim;63.471;62.974;;0;0;33.378;30.093;0;0;0
3173;0000.29.3173;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FERNANDES I, II E III;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;2014;Portaria 6827 de 29/01/2014;;Prado (BA);Não;Não;589;589;;0;0;0;589;0;0;0
3177;1360.29.3177;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CORREDOR ECOLÓGICO LAGOA ENCANTADA / SERRA DO CONDURU;Municipal;Área de Relevante Interesse Ecológico;Category IV;BA;2009;2009;Lei ordinária 3427/2009 de 15/09/2009;;Ilhéus (BA);Não;Não;10.578;10.000;;0;0;0;10.578;0;0;0
3178;0000.53.3178;;PARQUE DISTRITAL SALTO DO TORORÓ;Estadual;Parque;Category II;DF;2015;2015;Decreto 36472 de 30/04/2015;;Brasília (DF);Não;Não;61;61;;0;0;61;0;0;0;0
3179;0000.53.3179;;REFÚGIO DE VIDA SILVESTRE DA MATA SECA;Estadual;Refúgio de Vida Silvestre;Category III;DF;2015;2015;Decreto 36497 de 13/05/2015;;Brasília (DF);Não;Não;253;250;;0;0;253;0;0;0;0
3182;0000.13.3182;;RESERVA DE DESENVOLVIMENTO SUSTENTAVEL PURANGA CONQUISTA;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;AM;2014;2014;Decreto 4015 de 24/03/2014;;Manaus (AM);Não;Sim;86.028;86.233;;86.028;0;0;0;0;0;0
3183;0000.41.3183;;PARQUE ESTADUAL DE AMAPORÃ;Estadual;Parque;Category II;PR;2011;2011;Decreto 3280 de 18/11/2011;;Amaporã (PR);Sim;Sim;209;205;;0;0;0;209;0;0;0
3196;0790.51.3196;;PARQUE NATURAL MUNICIPAL PARQUE FLORESTAL DE SINOP;Municipal;Parque;Category II;MT;2014;2014;Lei ordinária 2067/2014 de 09/12/2014;;Sinop (MT);Não;Não;106;104;;106;0;0;0;0;0;0
3201;0000.29.3201;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DO JEQUITIBÁ;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;2014;Portaria 6948 de 13/02/2014;;Entre Rios (BA);Não;Não;615;615;;0;0;0;615;0;0;0
3202;0000.29.3202;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LEMBRANÇA II;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;2014;Portaria Nº 7116 de 14/03/2014;;Porto Seguro (BA);Não;Não;36;36;;0;0;0;36;0;0;0
3203;0000.29.3203;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DO CAHY;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;2014;Portaria Nº 7170 de 24/03/2014;;Prado (BA);Não;Não;83;83;;0;0;0;77;0;0;6
3206;0000.29.3206;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DO CANTASSURÍ;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2014;2014;Portaria 8875 de 01/12/2014;;Itacaré (BA);Não;Não;5;5;;0;0;0;5;0;0;0
3207;1850.43.3207;;REFÚGIO DE VIDA SILVESTRE DO MOLHE LESTE;Municipal;Refúgio de Vida Silvestre;Category III;RS;1996;1996;Lei ordinária 7 de 10/05/1996;;São José do Norte (RS);Não;Não;24;30;;0;0;0;0;0;0;24
3210;0000.42.3210;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTADUAL PEDRA BRANCA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SC;2012;2012;Portaria 179/2012 de 12/09/2012;;Alfredo Wagner (SC);Não;Não;11;11;;0;0;0;11;0;0;0
3211;0000.42.3211;;RESERVA PARTICULAR DO PATRIMONIO NATURAL ESTADUAL DAS CASCATAS;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SC;2014;2014;Portaria 137/2014 de 05/08/2014;;Vidal Ramos (SC);Não;Não;21;21;;0;0;0;21;0;0;0
3214;0490.33.3214;;ÁREA DE PROTEÇÃO AMBIENTAL DO ENGENHO PEQUENO;Municipal;Área de Proteção Ambiental;Category V;RJ;1991;1991;Decreto 054/1991 de 19/07/1991;;São Gonçalo (RJ);Não;Sim;1.364;1.364;;0;0;0;1.364;0;0;0
3215;0490.33.3215;;PARQUE NATURAL MUNICIPAL DE SÃO GONÇALO;Municipal;Parque;Category II;RJ;2001;2001;Decreto 038/2001 de 17/03/2001;;São Gonçalo (RJ);Não;Sim;89;89;;0;0;0;89;0;0;0
3217;0040.12.3217;;ÁREA DE PROTEÇÃO AMBIENTAL RAIMUNDO IRINEU SERRA;Municipal;Área de Proteção Ambiental;Category V;AC;2005;2005;Decreto 500 de 07/06/2005;;Rio Branco (AC);Sim;Sim;908;908;;908;0;0;0;0;0;0
3230;0170.33.3230;;RESERVA BIOLÓGICA DO PARQUE EQUITATIVA;Municipal;Reserva Biológica;Category Ia;RJ;2009;2014;Decreto 5738 de 08/12/2009;"Revisão dos limites - Decreto 6490 de 11/12/2014;";Duque de Caxias (RJ);Não;Sim;157;160;;0;0;0;157;0;0;0
3231;0170.33.3231;;PARQUE NATURAL MUNICIPAL DA CAIXA D´ÁGUA;Municipal;Parque;Category II;RJ;2008;2008;Decreto 5486 de 18/11/2008;;Duque de Caxias (RJ);Não;Sim;18;10;;0;0;0;18;0;0;0
3232;0170.33.3232;;ÁREA DE PROTEÇÃO AMBIENTAL DE SÃO BENTO;Municipal;Área de Proteção Ambiental;Category V;RJ;1997;2006;Decreto 3020 de 05/06/1997;"Redução - Lei ordinária 2003 de 27/10/2006;";Duque de Caxias (RJ);Não;Sim;767;1.033;;0;0;0;766;0;0;0
3233;4730.31.3233;;PARQUE MUNICIPAL NATURAL DO BREJO GRANDE;Municipal;Parque;Category II;MG;1980;2018;Lei ordinária 907 de 06/08/1980;"Retificação - Decreto 2874 de 30/08/2017;Regulamentação - Lei complementar 90 de 29/09/2015;Alteração de nome - Lei complementar 2546 de 23/08/2017;Regulamentação - Lei complementar 2575 de 22/03/2018;Reconhecimento de RPPN - Decreto 38925 de 17/07/1997;Contrato de Gestão - Decreto 3012 de 10/01/2018;Revisão dos limites - Lei ordinária 1668 de 05/11/1997;";Paraisópolis (MG);Sim;Sim;223;217;;0;0;0;223;0;0;0
3234;0060.52.3234;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DA CABECEIRA DO CÓRREGO MAHANA;Municipal;Área de Relevante Interesse Ecológico;Category IV;GO;2006;2006;Lei ordinária 764 de 26/12/2006;;Alto Paraíso de Goiás (GO);Não;Não;56;56;;0;0;56;0;0;0;0
3237;0000.32.3237;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL KOEHLER;Estadual;Reserva Particular do Patrimônio Natural;Category IV;ES;2015;2017;Portaria 002/2015 de 01/07/2015;"Ampliação - Portaria 005-R de 19/06/2017;";Domingos Martins (ES), Marechal Floriano (ES);Não;Não;4;4;;0;0;0;4;0;0;0
3239;0000.26.3239;;REFÚGIO DE VIDA SILVESTRE MATA DE MUSSAÍBA;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2011;Lei ordinária 9989/87 de 13/01/1987;"Recategorização - Portaria 14.324/2011 de 03/06/2011;";Jaboatão dos Guararapes (PE);Não;Não;314;272;;0;0;0;314;0;0;0
3248;0000.29.3248;;PARQUE ESTADUAL PONTA DA TULHA;Estadual;Parque;Category II;BA;2015;2015;Decreto 16487 de 22/12/2015;;Ilhéus (BA);Não;Não;1.705;1.704;;0;0;0;1.693;0;0;12
3249;5220.35.3249;;ESTAÇÃO ECOLÓGICA MUNICIPAL DO PIRAJIBU;Municipal;Estação Ecológica;Category Ia;SP;2015;2015;Decreto 22023 de 28/10/2015;;Sorocaba (SP);Não;Não;47;45;;0;0;0;47;0;0;0
3250;5220.35.3250;;ESTAÇÃO ECOLÓGICA GOVERNADOR MARIO COVAS;Municipal;Estação Ecológica;Category Ia;SP;2015;2015;Lei ordinária 11234 de 10/12/2015;;Sorocaba (SP);Não;Não;53;51;;0;0;0;53;0;0;0
3259;0000.33.3259;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO SÃO PEDRO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2014;2014;Portaria 535 de 26/05/2014;"Reconhecimento de RPPN - Portaria 574 de 29/12/2014;";Vassouras (RJ);Não;Não;2;2;;0;0;0;2;0;0;0
3260;0000.32.3260;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DAS FLORES;Estadual;Reserva Particular do Patrimônio Natural;Category IV;ES;2015;2015;Portaria 003-R de 15/07/2015;;Domingos Martins (ES);Não;Não;2;2;;0;0;0;2;0;0;0
3261;0000.32.3261;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DOM PEDRO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;ES;2013;2013;Portaria 10-R de 13/03/2013;;Santa Teresa (ES);Não;Não;3;3;;0;0;0;3;0;0;0
3262;0000.32.3262;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LINDA SOFIA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;ES;2013;2013;Portaria 11-R de 13/03/2013;;Santa Teresa (ES);Não;Não;4;4;;0;0;0;4;0;0;0
3263;0000.32.3263;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLÍVIO DALEPRANE;Estadual;Reserva Particular do Patrimônio Natural;Category IV;ES;2013;2013;Portaria 15-R de 24/04/2013;;Santa Teresa (ES);Não;Não;4;4;;0;0;0;4;0;0;0
3268;0000.26.3268;;PARQUE ESTADUAL MATA DA PIMENTEIRA;Estadual;Parque;Category II;PE;2012;2012;Decreto 37.823/12 de 30/01/2012;;Serra Talhada (PE);Sim;Sim;873;887;;0;873;0;0;0;0;0
3270;0270.33.3270;;REFÚGIO DE VIDA SILVESTRE MUNICIPAL DAS SERRAS DE MARICÁ;Municipal;Refúgio de Vida Silvestre;Category III;RJ;2011;2011;Lei ordinária 2368 de 16/05/2011;;Maricá (RJ);Sim;Não;8.955;8.938;;0;0;0;8.892;0;0;63
3273;1710.52.3273;;PARQUE NATURAL MUNICIPAL DAS ORQUÍDEAS JOSÉ PINHEIRO DE SOUZA;Municipal;Parque;Category II;GO;2002;2002;Lei ordinária 1.115/02 de 11/12/2002;;Piracanjuba (GO);Não;Sim;361;3.399;;0;0;361;0;0;0;0
3278;0000.29.3278;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA ANA II;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;2016;Portaria 12144 de 01/08/2016;;Itacaré (BA);Não;Não;10;10;;0;0;0;10;0;0;0
3281;1485.26.3281;;PARQUE NATURAL MUNICIPAL DO FORTE DE TAMANDARE;Municipal;Parque;Category II;PE;2003;2003;Decreto 13/2003 de 10/09/2003;;Tamandaré (PE);Sim;Sim;347;349;;0;0;0;53;0;0;294
3283;0000.26.3283;;PARQUE ESTADUAL MATA DO ZUMBI;Estadual;Parque;Category II;PE;1987;2011;Lei ordinária 9989/87 de 13/01/1987;"Recategorização - Lei ordinária 14.324/ 2011 de 03/06/2011;";Cabo de Santo Agostinho (PE);Não;Não;289;292;;0;0;0;289;0;0;0
3292;0000.29.3292;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRÊS MORENAS;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;2016;Portaria 11263 de 02/02/2016;;Porto Seguro (BA);Não;Não;35;35;;0;0;0;35;0;0;0
3295;0440.23.3295;;PARQUE NATURAL MUNICIPAL DAS DUNAS DA SABIAGUABA;Municipal;Parque;Category II;CE;2006;2006;Decreto 11986 de 20/02/2006;;Fortaleza (CE);Sim;Sim;468;468;;0;468;0;0;0;0;0
3302;0000.26.3302;;REFÚGIO DE VIDA SILVESTRE MATA DO QUIZANGA;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2011;Lei ordinária 9989/87 de 13/01/1987;"Recategorização - Lei ordinária 14.324/2011 de 03/06/2011;";São Lourenço da Mata (PE);Não;Não;167;229;;0;0;0;167;0;0;0
3303;0000.26.3303;;REFÚGIO DE VIDA SILVESTRE MATA DO CURADO;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2011;Lei ordinária 9989/87 de 13/01/1987;"Recategorização - Lei ordinária 14.324/2011 de 03/06/2011;";Recife (PE);Não;Não;101;103;;0;0;0;101;0;0;0
3304;0000.26.3304;;REFÚGIO DE VIDA SILVESTRE MATA SÃO JOÃO DA VÁRZEA;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2011;Lei ordinária 9989/87 de 13/01/1987;"Recategorização - Lei ordinária 14.324/2011 de 03/06/2011;";Recife (PE);Não;Não;66;65;;0;0;0;66;0;0;0
3308;0000.26.3308;;PARQUE ESTADUAL MATA DE DUAS LAGOAS;Estadual;Parque;Category II;PE;1987;2011;Lei ordinária 9989/87 de 13/01/1987;"Recategorização - Lei ordinária 14.324/2011 de 03/06/2011;";Cabo de Santo Agostinho (PE);Não;Sim;138;140;;0;0;0;138;0;0;0
3312;0000.26.3312;;ESTAÇÃO ECOLÓGICA SERRA DA CANOA;Estadual;Estação Ecológica;Category Ia;PE;2012;2012;Decreto Decreto N° 38.133/12 de 27/04/2012;;Floresta (PE);Não;Não;7.601;7.599;;0;7.601;0;0;0;0;0
3313;0000.26.3313;;MONUMENTO NATURAL PEDRA DO CACHORRO;Estadual;Monumento Natural;Category III;PE;2014;2014;Decreto 40.549/2014 de 28/03/2014;;Brejo da Madre de Deus (PE), São Caitano (PE), Tacaimbó (PE);Não;Não;1.376;1.379;;0;1.376;0;0;0;0;0
3314;0000.26.3314;;ESTAÇÃO ECOLOGICA BITA E UTINGA;Estadual;Estação Ecológica;Category Ia;PE;2012;2012;Decreto 38.261/2012 de 05/06/2012;;Cabo de Santo Agostinho (PE), Ipojuca (PE);Sim;Não;2.466;2.467;;0;0;0;2.466;0;0;0
3315;0000.26.3315;;PARQUE ESTADUAL SERRA DO AREAL;Estadual;Parque;Category II;PE;2014;2014;Decreto 40550/14 de 28/03/2014;;Petrolina (PE);Não;Não;1.597;1.597;;0;1.597;0;0;0;0;0
3316;0000.26.3316;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO IPOJUCA-MEREPE;Estadual;Área de Relevante Interesse Ecológico;Category IV;PE;2014;2014;Decreto 41.405/14 de 29/12/2014;;Ipojuca (PE);Não;Não;1.466;1.489;;0;0;0;1.466;0;0;0
3317;0000.26.3317;;REFÚGIO DE VIDA SILVESTRE MATAS DE SIRIJI;Estadual;Refúgio de Vida Silvestre;Category III;PE;2014;2014;Decreto 40548 de 28/03/2014;;São Vicente Ferrer (PE);Não;Não;645;646;;0;645;0;0;0;0;0
3318;0000.26.3318;;REFÚGIO DA VIDA SILVESTRE TATU-BOLA;Estadual;Refúgio de Vida Silvestre;Category III;PE;2015;2015;Decreto 41.546/2015 de 16/03/2015;;Lagoa Grande (PE), Petrolina (PE), Santa Maria da Boa Vista (PE);Não;Não;110.146;110.110;;0;110.146;0;0;0;0;0
3319;0000.26.3319;;REFÚGIO DE VIDA SILVESTRE MATAS DE ÁGUA AZUL;Estadual;Refúgio de Vida Silvestre;Category III;PE;2014;2014;Decreto 40.551/14 de 28/03/2014;;Macaparana (PE), Timbaúba (PE), Vicência (PE);Não;Não;4.648;4.653;;0;3.484;0;1.164;0;0;0
3320;0000.26.3320;;REFÚGIO DA VIDA SILVESTRE RIACHO PONTAL;Estadual;Refúgio de Vida Silvestre;Category III;PE;2014;2014;Decreto 40.552/14 de 28/03/2014;;Petrolina (PE);Não;Não;4.820;4.820;;0;4.820;0;0;0;0;0
3322;0000.26.3322;;REFÚGIO DE VIDA SILVESTRE MATA DO OUTEIRO DO PEDRO;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2011;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 14324/11 de 03/06/2011;";São Lourenço da Mata (PE), Vitória de Santo Antão (PE);Não;Não;47;51;;0;0;0;47;0;0;0
3328;0000.26.3328;;REFÚGIO DA VIDA SILVESTRE MATA DO ENGENHO SALGADINHO;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2011;Lei ordinária 9989/87 de 13/01/1987;"Recategorização - Lei ordinária 14.324/11 de 03/06/2011;";Jaboatão dos Guararapes (PE);Não;Não;259;257;;0;0;0;259;0;0;0
3330;0000.26.3330;;REFÚGIO DA VIDA SILVESTRE MATA DO ENGENHO UCHÔA;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2013;Lei ordinária 9989/87 de 13/01/1987;"Ampliação - Decreto 39.938/2013 de 11/10/2013;Recategorização - Lei ordinária Lei N° 14.324/11 de 03/06/2011;";Recife (PE);Não;Não;177;20;;0;0;0;177;0;0;0
3333;0000.41.3333;;RESERVA BIOLÓGICA ESTADUAL DA BIODIVERSIDADE COP9 MOP4;Estadual;Reserva Biológica;Category Ia;PR;2010;2010;Decreto 6045 de 08/01/2010;;Castro (PR);Não;Não;133;133;;0;0;0;133;0;0;0
3334;0000.41.3334;;PARQUE ESTADUAL VITÓRIO PIASSA;Estadual;Parque;Category II;PR;2009;2009;Decreto 5169 de 31/07/2009;;Pato Branco (PR);Não;Não;107;107;;0;0;0;107;0;0;0
3335;0185.33.3335;;PARQUE NATURAL MUNICIPAL NASCENTE DO JAIBI;Municipal;Parque;Category II;RJ;2015;2015;Decreto 1102/2015 de 07/08/2015;;Guapimirim (RJ);Não;Não;60;58;;0;0;0;60;0;0;0
3387;0000.35.3387;;RPPN BOTUJURU-SERRA DO ITAPETY;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SP;2014;2014;Resolução 78 de 30/09/2014;;Moji das Cruzes (SP);Sim;Não;437;437;;0;0;0;437;0;0;0
3388;0000.29.3388;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARCO VERDE;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;2016;Portaria 11511 de 30/03/2016;;Maracás (BA);Não;Não;153;153;;0;0;0;153;0;0;0
3395;0000.26.3395;;REFÚGIO DA VIDA SILVESTRE MATA DO TORÓ;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2011;Lei ordinária 9989/87 de 13/01/1987;"Recategorização - Lei ordinária 14.324/2011 de 03/06/2011;";São Lourenço da Mata (PE);Não;Não;82;81;;0;0;0;82;0;0;0
3398;0710.42.3398;;PARQUE NATURAL MUNICIPAL MORRO DO BAÚ;Municipal;Parque;Category II;SC;2015;2015;Decreto 051/2015 de 05/01/2015;;Ilhota (SC);Não;Não;546;546;;0;0;0;546;0;0;0
3400;2300.43.3400;;PARQUE NATURAL MUNICIPAL SAINT HILAIRE;Municipal;Parque;Category II;RS;2015;2015;Decreto 051/2015 de 15/06/2015;;Viamão (RS);Não;Não;943;908;;0;0;0;0;943;0;0
3401;0890.42.3401;;PARQUE NATURAL MUNICIPAL MORRO DOS STINGHEN;Municipal;Parque;Category II;SC;2015;2015;Lei ordinária 7180/2015 de 18/12/2015;;Jaraguá do Sul (SC);Não;Não;41;41;;0;0;0;41;0;0;0
3402;0000.29.3402;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA VITÓRIA PRIMAVERA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;2016;Portaria 11745 de 11/05/2016;;Maraú (BA);Não;Não;9;9;;0;0;0;9;0;0;0
3403;0000.29.3403;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA BOA VISTA I;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;2016;Portaria 11746 de 11/05/2016;;Maraú (BA);Não;Não;7;7;;0;0;0;7;0;0;0
3404;0000.29.3404;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SANTO ANDRÉ;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;2016;Portaria 11747 de 11/05/2016;;Maraú (BA);Não;Não;26;26;;0;0;0;26;0;0;0
3407;0000.00.3407;;ÁREA DE PROTEÇÃO AMBIENTAL DOS CAMPOS DE MANICORÉ;Federal;Área de Proteção Ambiental;Category V;AM;2016;2016;Decreto 11 de maio de 2016 de 11/05/2016;;Manicoré (AM);Não;Não;152.385;151.993;;152.385;0;0;0;0;0;0
3408;0000.00.3408;;FLORESTA NACIONAL DE URUPADI;Federal;Floresta;Category VI;AM;2016;2016;Decreto 11 de maio de 2016 de 11/05/2016;;Maués (AM);Não;Não;537.976;537.228;;537.976;0;0;0;0;0;0
3409;0000.00.3409;;FLORESTA NACIONAL DO ARIPUANÃ;Federal;Floresta;Category VI;AM;2016;2016;Decreto 11 de maio de 2016 de 11/05/2016;;Apuí (AM), Manicoré (AM), Novo Aripuanã (AM);Não;Não;751.294;751.095;;751.294;0;0;0;0;0;0
3410;0000.00.3410;;PARQUE NACIONAL DO ACARI;Federal;Parque;Category II;AM;2016;2016;Decreto 11 de maio de 2016 de 11/05/2016;;Apuí (AM), Borba (AM), Novo Aripuanã (AM);Não;Não;896.436;896.407;;896.436;0;0;0;0;0;0
3411;0000.00.3411;;RESERVA BIOLÓGICA DO MANICORÉ;Federal;Reserva Biológica;Category Ia;AM;2016;2016;Decreto 11 de maio de 2016 de 11/05/2016;;Manicoré (AM), Novo Aripuanã (AM);Não;Não;359.146;359.063;;359.146;0;0;0;0;0;0
3412;0000.29.3412;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESPINITA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;2016;Portaria 11783 de 17/05/2016;;Igrapiúna (BA);Não;Não;29;29;;0;0;0;29;0;0;0
3413;0000.29.3413;;RESERVA PARTICULAR PATRIMÔNIO NATURAL IRARA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2016;2016;Portaria 11784 de 17/05/2016;;Camamu (BA);Não;Não;96;96;;0;0;0;96;0;0;0
3417;0060.33.3417;;PARQUE NATURAL MUNICIPAL SABIÁ-LARANJEIRA DE ROSAL.;Municipal;Parque;Category II;RJ;2002;2016;Lei ordinária 681 de 23/05/2002;"Alteração de nome - Lei ordinária 1215 de 29/03/2016;Regulamentação - Decreto 1373 de 29/03/2016;";Bom Jesus do Itabapoana (RJ);Não;Não;94;72;;0;0;0;94;0;0;0
3418;0000.35.3418;;RPPN SERRINHA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SP;2014;2014;Resolução 59 de 27/06/2014;;Queluz (SP);Não;Não;245;245;;0;0;0;245;0;0;0
3419;0000.35.3419;;RPPN VALE VERDEJANTE;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SP;2014;2014;Resolução 77 de 30/09/2014;;Ubarana (SP);Não;Não;6;6;;0;0;0;6;0;0;0
3420;0000.35.3420;;RPPN RESERVA HINAYANA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SP;2014;2014;Resolução 29 de 31/03/2014;;Moji das Cruzes (SP);Não;Não;24;24;;0;0;0;24;0;0;0
3422;0000.35.3422;;RPPN SANTA RITA DE CASSIA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SP;2015;2015;Resolução 78 de 03/11/2015;;Queluz (SP);Não;Não;198;198;;0;0;0;198;0;0;0
3423;0000.35.3423;;RPPN RESERVA DO JACU;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SP;2013;2013;Resolução 44 de 05/06/2013;;Atibaia (SP);Não;Não;4;4;;0;0;0;4;0;0;0
3424;0000.35.3424;;RPPN PEDRA DA MINA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SP;2013;2013;Resolução 60 de 17/07/2013;;Queluz (SP);Não;Não;633;633;;0;0;0;633;0;0;0
3425;0000.35.3425;;RPPN MARINA DO CONDE;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SP;2013;2013;Resolução 13 de 15/02/2013;;Guarujá (SP);Não;Não;8;8;;0;0;0;0;0;0;8
3426;0160.32.3426;;PARQUE NATURAL MUNICIPAL DE CONCEIÇÃO DA BARRA;Municipal;Parque;Category II;ES;2015;2015;Decreto 4698 de 14/07/2015;;Conceição da Barra (ES);Não;Não;6;6;;0;0;0;6;0;0;0
3430;0540.42.3430;;PARQUE NATURAL MUNICIPAL LAGOA DO JACARÉ DAS DUNAS DO SANTINHO;Municipal;Parque;Category II;SC;2016;2016;Lei ordinária 9948 de 07/01/2016;;Florianópolis (SC);Não;Não;221;221;;0;0;0;178;0;0;43
